"A-7-6"|No |"77518807"|"126600404"
"A-2-4"|No |"77519151"|"126600963"
"A-4"|Yes|"77519151"|"126600962"
"A-5"|No |"77519151"|"126600964"
"A-2-6"|No |"77518519"|"126599941"
"A-6"|Yes|"77518519"|"126599942"
"A-7-6"|No |"77518519"|"126599943"
"A-2-4"|Yes|"77518670"|"126600191"
"A-4"|No |"77518670"|"126600192"
"A-4"|Yes|"77519014"|"126600751"
"A-4"|No |"77518865"|"126600505"
"A-6"|Yes|"77518865"|"126600506"
"A-4"|No |"77519340"|"126601252"
"A-6"|Yes|"77519340"|"126601251"
"A-1-a"|Yes|"77519129"|"126600920"
"A-4"|Yes|"77518467"|"126599858"
"A-6"|No |"77518467"|"126599859"
"A-4"|Yes|"77519303"|"126601205"
"A-7-6"|Yes|"77518464"|"126599853"
"A-6"|Yes|"77518931"|"126600621"
"A-6"|Yes|"77518811"|"126600408"
"A-7-6"|No |"77518811"|"126600409"
"A-4"|Yes|"77519245"|"126601094"
"A-4"|Yes|"77518806"|"126600401"
"A-2-6"|No |"77519140"|"126600938"
"A-6"|Yes|"77519140"|"126600939"
"A-2-4"|Yes|"77519255"|"126601116"
"A-2"|No |"77519255"|"126601114"
"A-1-b"|No |"77519255"|"126601115"
"A-2-4"|No |"77519262"|"126601129"
"A-4"|Yes|"77519262"|"126601130"
"A-2-4"|No |"77519012"|"126600747"
"A-4"|Yes|"77519012"|"126600748"
"A-2-4"|No |"77518898"|"126600567"
"A-1-b"|Yes|"77518898"|"126600566"
"A-4"|Yes|"77518981"|"126600702"
"A-6"|No |"77518981"|"126600701"
"A-2-4"|Yes|"77519192"|"126601024"
"A-4"|No |"77519192"|"126601025"
"A-8"|Yes|"77519036"|"126600782"
"A-2-4"|Yes|"77519128"|"126600918"
"A-4"|No |"77519128"|"126600919"
"A-2-4"|Yes|"77519266"|"126601140"
"A-2"|No |"77519266"|"126601138"
"A-1-b"|No |"77519266"|"126601139"
"A-2-4"|No |"77518666"|"126600186"
"A-1-b"|Yes|"77518666"|"126600185"
"A-4"|Yes|"77519139"|"126600936"
"A-5"|No |"77519139"|"126600937"
"A-2-4"|Yes|"77518733"|"126600276"
"A-4"|Yes|"77519244"|"126601093"
"A-2-4"|No |"77519150"|"126600960"
"A-4"|Yes|"77519150"|"126600961"
"A-4"|Yes|"77518471"|"126599864"
"A-2-4"|No |"77519025"|"126600765"
"A-4"|Yes|"77519025"|"126600766"
"A-4"|Yes|"77519056"|"126600807"
"A-4"|Yes|"77519055"|"126600805"
"A-6"|No |"77519055"|"126600806"
"A-4"|Yes|"77518593"|"126600077"
"A-7-6"|Yes|"77518629"|"126600140"
"A-4"|Yes|"77519160"|"126600982"
"A-6"|No |"77519160"|"126600983"
"A-2-4"|Yes|"77519046"|"126600793"
"A-2-4"|No |"77519325"|"126601230"
"A-4"|Yes|"77519325"|"126601231"
"A-2-4"|Yes|"77518545"|"126599994"
"A-4"|No |"77518545"|"126599995"
"A-6"|No |"77518545"|"126599993"
"A-2-4"|No |"77518796"|"126600383"
"A-1-a"|Yes|"77518796"|"126600384"
"A-4"|No |"77518983"|"126600706"
"A-6"|Yes|"77518983"|"126600705"
"A-4"|Yes|"77519044"|"126600791"
"A-5"|Yes|"77518618"|"126600109"
"A-7-5"|No |"77518618"|"126600108"
"A-2-4"|Yes|"77518556"|"126600018"
"A-4"|No |"77518556"|"126600019"
"A-3"|Yes|"77518585"|"126600069"
"A-2-4"|Yes|"77518920"|"126600601"
"A-1-b"|No |"77518920"|"126600600"
"A-4"|No |"77518920"|"126600602"
"A-4"|Yes|"77518582"|"126600064"
"A-6"|No |"77518582"|"126600065"
"A-7"|Yes|"77518822"|"126600425"
"A-4"|Yes|"77518994"|"126600723"
"A-6"|Yes|"77518759"|"126600320"
"A-7-6"|No |"77518759"|"126600321"
"A-2-4"|Yes|"77518942"|"126600643"
"A-5"|No |"77518942"|"126600642"
"A-6"|Yes|"77518970"|"126600683"
"A-7-6"|No |"77518970"|"126600684"
"A-2-4"|Yes|"77518608"|"126600092"
"A-4"|No |"77518608"|"126600093"
"A-6"|Yes|"77518780"|"126600356"
"A-7-6"|No |"77518780"|"126600357"
"A-2-4"|Yes|"77518482"|"126599882"
"A-4"|No |"77518482"|"126599883"
"A-6"|No |"77518482"|"126599884"
"A-5"|No |"77518896"|"126600562"
"A-7-5"|Yes|"77518896"|"126600561"
"A-6"|Yes|"77518504"|"126599916"
"A-7-6"|No |"77518504"|"126599915"
"A-2-6"|No |"77519118"|"126600905"
"A-2-4"|No |"77519118"|"126600904"
"A-4"|Yes|"77519118"|"126600906"
"A-6"|Yes|"77518826"|"126600432"
"A-4"|Yes|"77519299"|"126601198"
"A-5"|No |"77519299"|"126601199"
"A-6"|Yes|"77518817"|"126600418"
"A-8"|Yes|"77519045"|"126600792"
"A-2-4"|Yes|"77519033"|"126600778"
"A-6"|No |"77519033"|"126600779"
"A-2-4"|No |"77519229"|"126601074"
"A-4"|Yes|"77519229"|"126601075"
"A-2-4"|Yes|"77519107"|"126600886"
"A-4"|No |"77519107"|"126600885"
"A-7-5"|Yes|"77518474"|"126599867"
"A-2-4"|No |"77519307"|"126601212"
"A-4"|Yes|"77519307"|"126601210"
"A-6"|No |"77519307"|"126601211"
"A-6"|Yes|"77518632"|"126600144"
"A-7-6"|No |"77518632"|"126600145"
"A-4"|No |"77519286"|"126601178"
"A-5"|Yes|"77519286"|"126601179"
"A-7-5"|No |"77519286"|"126601180"
"A-8"|Yes|"77519070"|"126600822"
"A-6"|No |"77518778"|"126600352"
"A-7-6"|Yes|"77518778"|"126600353"
"A-6"|No |"77518693"|"126600220"
"A-7-6"|Yes|"77518693"|"126600221"
