"Sandy loam"||"157194639"|"159877358"
"Silty clay loam"||"157194544"|"159877263"
"Fine sandy loam"||"157195590"|"159878309"
"Loam"||"157195327"|"159878046"
"Clay loam"||"157195335"|"159878054"
"Silt loam"||"157195061"|"159877780"
"Sandy loam"||"157195198"|"159877917"
|"Weathered bedrock"|"157194751"|"159877470"
"Sandy loam"||"157193864"|"159876580"
"Sandy loam"||"157194629"|"159877348"
"Loam"||"157194660"|"159877379"
"Loam"||"157194935"|"159877654"
|"Bedrock"|"157195119"|"159877838"
"Sandy loam"||"157194313"|"159877031"
"Fine sandy loam"||"157195833"|"159878552"
"Loam"||"157195338"|"159878057"
"Sandy loam"||"157195712"|"159878431"
"Sandy clay loam"||"157195430"|"159878149"
"Fine sandy loam"||"157195421"|"159878140"
"Sandy loam"||"157194045"|"159876763"
|"Slightly decomposed plant material"|"157194346"|"159877064"
"Fine sandy loam"||"157195568"|"159878287"
"Loam"||"157195785"|"159878504"
"Loam"||"157193912"|"159876628"
"Loamy sand"||"157194703"|"159877422"
"Clay loam"||"157194071"|"159876789"
|"Bedrock"|"157195189"|"159877908"
|"Unweathered bedrock"|"157195778"|"159878497"
|"Bedrock"|"157194832"|"159877551"
"Loam"||"157194222"|"159876940"
"Sandy loam"||"157194946"|"159877665"
"Silt loam"||"157194259"|"159876977"
"Fine sandy loam"||"157194788"|"159877507"
"Sandy loam"||"157194566"|"159877285"
|"Bedrock"|"157195579"|"159878298"
"Clay loam"||"157194681"|"159877400"
"Loam"||"157195752"|"159878471"
"Loamy sand"||"157195442"|"159878161"
"Clay loam"||"157193967"|"159876683"
"Loam"||"157194144"|"159876862"
"Loam"||"157195409"|"159878128"
"Loam"||"157195348"|"159878067"
"Sandy clay loam"||"157194462"|"159877180"
"Sandy loam"||"157194019"|"159876737"
"Sandy loam"||"157195202"|"159877921"
"Sandy loam"||"157194983"|"159877702"
"Loam"||"157195314"|"159878033"
"Fine sandy loam"||"157195649"|"159878368"
"Sandy loam"||"157194565"|"159877284"
"Sandy clay loam"||"157195494"|"159878213"
"Loam"||"157194243"|"159876961"
"Fine sandy loam"||"157195211"|"159877930"
"Loam"||"157195786"|"159878505"
"Loam"||"157195098"|"159877817"
"Loam"||"157194185"|"159876903"
"Loam"||"157193875"|"159876591"
"Clay loam"||"157194545"|"159877264"
"Fine sandy loam"||"157195285"|"159878004"
"Loam"||"157194913"|"159877632"
"Loam"||"157194059"|"159876777"
"Silt loam"||"157195124"|"159877843"
"Loam"||"157194427"|"159877145"
"Fine sandy loam"||"157194984"|"159877703"
"Fine sandy loam"||"157194047"|"159876765"
"Clay"||"157193962"|"159876678"
"Sandy loam"||"157195472"|"159878191"
"Sandy clay loam"||"157194541"|"159877260"
"Sandy clay loam"||"157194655"|"159877374"
"Fine sandy loam"||"157194827"|"159877546"
"Clay loam"||"157194754"|"159877473"
"Sandy clay loam"||"157194692"|"159877411"
"Clay loam"||"157193805"|"159876521"
"Coarse sandy loam"||"157194570"|"159877289"
"Sandy clay loam"||"157195302"|"159878021"
"Silt loam"||"157194973"|"159877692"
"Fine sandy loam"||"157195240"|"159877959"
"Loam"||"157195820"|"159878539"
|"Bedrock"|"157194942"|"159877661"
"Silt loam"||"157194254"|"159876972"
"Loam"||"157193941"|"159876657"
"Loam"||"157194744"|"159877463"
"Loam"||"157193920"|"159876636"
"Clay loam"||"157195291"|"159878010"
"Sandy loam"||"157195725"|"159878444"
"Fine sandy loam"||"157195265"|"159877984"
"Loam"||"157193868"|"159876584"
"Fine sandy loam"||"157194533"|"159877252"
"Loam"||"157195025"|"159877744"
"Fine sandy loam"||"157195203"|"159877922"
"Sandy loam"||"157195244"|"159877963"
"Loam"||"157194530"|"159877249"
"Clay loam"||"157194173"|"159876891"
"Fine sandy loam"||"157194818"|"159877537"
"Sandy clay loam"||"157194438"|"159877156"
"Loamy sand"||"157194633"|"159877352"
"Sandy loam"||"157195192"|"159877911"
"Clay loam"||"157194066"|"159876784"
"Fine sandy loam"||"157194504"|"159877222"
"Sandy loam"||"157195435"|"159878154"
"Sandy loam"||"157195166"|"159877885"
"Loam"||"157195641"|"159878360"
"Loam"||"157195071"|"159877790"
"Loam"||"157194265"|"159876983"
"Fine sandy loam"||"157193816"|"159876532"
|"Bedrock"|"157194437"|"159877155"
"Loam"||"157195609"|"159878328"
|"Weathered bedrock"|"157194046"|"159876764"
"Clay loam"||"157194806"|"159877525"
"Loam"||"157194035"|"159876753"
"Loam"||"157195807"|"159878526"
"Fine sandy loam"||"157194796"|"159877515"
"Clay"||"157194644"|"159877363"
"Sand"||"157194765"|"159877484"
"Loam"||"157194839"|"159877558"
"Sand"||"157194364"|"159877082"
"Loam"||"157195313"|"159878032"
"Silty clay"||"157193963"|"159876679"
"Sandy loam"||"157194121"|"159876839"
"Loam"||"157194182"|"159876900"
"Sandy loam"||"157194702"|"159877421"
"Sandy clay loam"||"157194426"|"159877144"
"Loam"||"157194723"|"159877442"
"Loam"||"157195082"|"159877801"
"Sandy loam"||"157195799"|"159878518"
"Loam"||"157195520"|"159878239"
"Coarse sand"||"157195398"|"159878117"
"Loam"||"157195140"|"159877859"
"Clay loam"||"157194401"|"159877119"
"Fine sandy loam"||"157194607"|"159877326"
"Loam"||"157193847"|"159876563"
"Sandy clay loam"||"157193942"|"159876658"
"Loam"||"157194132"|"159876850"
"Sandy clay loam"||"157195704"|"159878423"
"Loam"||"157195703"|"159878422"
"Loam"||"157194129"|"159876847"
"Loamy sand"||"157194389"|"159877107"
"Sandy loam"||"157195213"|"159877932"
"Sandy loam"||"157194817"|"159877536"
"Sandy clay loam"||"157194955"|"159877674"
"Clay loam"||"157194912"|"159877631"
|"Weathered bedrock"|"157194025"|"159876743"
"Loam"||"157195387"|"159878106"
"Sandy loam"||"157194108"|"159876826"
"Sandy loam"||"157194097"|"159876815"
"Loamy sand"||"157194079"|"159876797"
"Clay loam"||"157195303"|"159878022"
"Sandy loam"||"157195715"|"159878434"
"Silt loam"||"157195058"|"159877777"
"Fine sandy loam"||"157195531"|"159878250"
"Loam"||"157194596"|"159877315"
"Fine sandy loam"||"157193910"|"159876626"
"Sandy loam"||"157195818"|"159878537"
"Fine sandy loam"||"157194327"|"159877045"
"Sandy clay loam"||"157195047"|"159877766"
|"Weathered bedrock"|"157195776"|"159878495"
"Sandy loam"||"157195630"|"159878349"
"Sandy clay loam"||"157194379"|"159877097"
"Loam"||"157194931"|"159877650"
"Clay loam"||"157194559"|"159877278"
"Sandy loam"||"157193827"|"159876543"
"Silty clay"||"157193953"|"159876669"
"Fine sandy loam"||"157195849"|"159878568"
"Sandy loam"||"157195692"|"159878411"
"Loam"||"157194195"|"159876913"
|"Moderately decomposed plant material"|"157195080"|"159877799"
"Sandy loam"||"157194712"|"159877431"
"Sandy loam"||"157194353"|"159877071"
"Fine sandy loam"||"157195277"|"159877996"
"Clay loam"||"157194316"|"159877034"
"Loam"||"157194522"|"159877241"
"Sandy loam"||"157193794"|"159876510"
"Loam"||"157194160"|"159876878"
"Fine sandy loam"||"157195229"|"159877948"
"Sandy clay loam"||"157194206"|"159876924"
|"Weathered bedrock"|"157194275"|"159876993"
"Sandy loam"||"157193931"|"159876647"
"Sandy loam"||"157195831"|"159878550"
"Fine sandy loam"||"157195380"|"159878099"
"Loam"||"157195651"|"159878370"
"Sandy clay loam"||"157195369"|"159878088"
"Loam"||"157194828"|"159877547"
"Clay"||"157193889"|"159876605"
|"Weathered bedrock"|"157195588"|"159878307"
"Loam"||"157195509"|"159878228"
"Fine sandy loam"||"157194448"|"159877166"
"Coarse sand"||"157194493"|"159877211"
"Silt loam"||"157195130"|"159877849"
"Clay loam"||"157193879"|"159876595"
"Loam"||"157194390"|"159877108"
"Fine sandy loam"||"157194816"|"159877535"
"Sandy loam"||"157195324"|"159878043"
"Sandy clay loam"||"157195424"|"159878143"
"Clay loam"||"157194944"|"159877663"
"Loam"||"157195266"|"159877985"
"Loam"||"157194090"|"159876808"
"Clay loam"||"157194670"|"159877389"
"Loam"||"157193837"|"159876553"
"Fine sandy loam"||"157195599"|"159878318"
"Sandy loam"||"157194997"|"159877716"
"Loam"||"157194666"|"159877385"
"Sand"||"157195406"|"159878125"
"Loam"||"157195254"|"159877973"
"Sandy clay loam"||"157194911"|"159877630"
"Clay"||"157193952"|"159876668"
"Sandy loam"||"157194640"|"159877359"
"Sandy loam"||"157195672"|"159878391"
"Clay loam"||"157195328"|"159878047"
|"Unweathered bedrock"|"157195777"|"159878496"
"Sandy loam"||"157195207"|"159877926"
"Loam"||"157195461"|"159878180"
"Fine sandy loam"||"157194859"|"159877578"
"Fine sandy loam"||"157195610"|"159878329"
"Fine sandy loam"||"157193836"|"159876552"
"Coarse sandy loam"||"157194026"|"159876744"
"Sandy loam"||"157194184"|"159876902"
|"Weathered bedrock"|"157194585"|"159877304"
"Loam"||"157195181"|"159877900"
"Very fine sandy loam"||"157195102"|"159877821"
"Fine sandy loam"||"157194622"|"159877341"
"Sandy clay loam"||"157193801"|"159876517"
"Sandy loam"||"157195391"|"159878110"
"Silt loam"||"157194962"|"159877681"
"Loamy sand"||"157194901"|"159877620"
"Sandy loam"||"157195840"|"159878559"
|"Weathered bedrock"|"157194537"|"159877256"
"Fine sandy loam"||"157195060"|"159877779"
"Loam"||"157195218"|"159877937"
"Sandy clay loam"||"157194171"|"159876889"
"Fine sandy loam"||"157194659"|"159877378"
"Sandy loam"||"157194838"|"159877557"
"Loam"||"157195250"|"159877969"
"Sandy clay loam"||"157194975"|"159877694"
"Loam"||"157195276"|"159877995"
|"Weathered bedrock"|"157195631"|"159878350"
"Fine sandy loam"||"157194245"|"159876963"
"Loam"||"157195598"|"159878317"
"Loam"||"157195693"|"159878412"
"Loam"||"157194055"|"159876773"
|"Weathered bedrock"|"157194743"|"159877462"
