"t"|"77518811"|"33725290"
"p"|"77519245"|"33725548"
"g"|"77518806"|"33725287"
"t"|"77519140"|"33725478"
"r"|"77518574"|"33725171"
"g"|"77519262"|"33725557"
"w"|"77519192"|"33725508"
"r"|"77518460"|"33725100"
"r"|"77518909"|"33725354"
"e"|"77519036"|"33725420"
"w"|"77519128"|"33725473"
"w"|"77518666"|"33725202"
"p"|"77519139"|"33725477"
"w"|"77519244"|"33725547"
"r"|"77519213"|"33725523"
"g"|"77519150"|"33725484"
"r"|"77519171"|"33725492"
"w"|"77518471"|"33725106"
"w"|"77519055"|"33725431"
"t"|"77518629"|"33725191"
"r"|"77518770"|"33725258"
"w"|"77519325"|"33725578"
"g"|"77518545"|"33725157"
"w"|"77518796"|"33725279"
"w"|"77518556"|"33725161"
"t"|"77518920"|"33725360"
"p"|"77518582"|"33725176"
"t"|"77518822"|"33725300"
"g"|"77518822"|"33725301"
"r"|"77519023"|"33725414"
"p"|"77518759"|"33725249"
"t"|"77518970"|"33725389"
"w"|"77518608"|"33725185"
"p"|"77518780"|"33725266"
"g"|"77518504"|"33725124"
"g"|"77518826"|"33725305"
"r"|"77519202"|"33725515"
"g"|"77518817"|"33725294"
"e"|"77519045"|"33725425"
"r"|"77518887"|"33725345"
"w"|"77519033"|"33725417"
"p"|"77519229"|"33725536"
"w"|"77519307"|"33725570"
"e"|"77519070"|"33725439"
"t"|"77518778"|"33725265"
"p"|"77518693"|"33725213"
"p"|"77518765"|"33725254"
"p"|"77519096"|"33725456"
"p"|"77519240"|"33725544"
"t"|"77518975"|"33725393"
"w"|"77518911"|"33725355"
"r"|"77518664"|"33725201"
"t"|"77518769"|"33725257"
"w"|"77519339"|"33725584"
"w"|"77519041"|"33725422"
"w"|"77518949"|"33725376"
"g"|"77518537"|"33725150"
"p"|"77518756"|"33725247"
"t"|"77518864"|"33725329"
"t"|"77519078"|"33725443"
"r"|"77519203"|"33725516"
"t"|"77518986"|"33725398"
"r"|"77518682"|"33725208"
"t"|"77518525"|"33725140"
"r"|"77519059"|"33725434"
"p"|"77518463"|"33725102"
"r"|"77519207"|"33725519"
"w"|"77518640"|"33725195"
"w"|"77519181"|"33725500"
"w"|"77519067"|"33725438"
"e"|"77518996"|"33725403"
"r"|"77518985"|"33725397"
"r"|"77518484"|"33725112"
"w"|"77519328"|"33725579"
"e"|"77519111"|"33725465"
"e"|"77519111"|"33725466"
"w"|"77518890"|"33725346"
"p"|"77518505"|"33725125"
"t"|"77519085"|"33725449"
"t"|"77518787"|"33725272"
"r"|"77518964"|"33725385"
"r"|"77519122"|"33725470"
"g"|"77518547"|"33725158"
"w"|"77519214"|"33725524"
"w"|"77518926"|"33725362"
"r"|"77519329"|"33725580"
"w"|"77518651"|"33725197"
"w"|"77518684"|"33725209"
"w"|"77518599"|"33725183"
"t"|"77519001"|"33725404"
"w"|"77519188"|"33725505"
"r"|"77518776"|"33725263"
"r"|"77519159"|"33725486"
"w"|"77519296"|"33725567"
"p"|"77519196"|"33725511"
"p"|"77518515"|"33725134"
"p"|"77519222"|"33725530"
"t"|"77519251"|"33725552"
"t"|"77518953"|"33725378"
"e"|"77519037"|"33725421"
"w"|"77519052"|"33725430"
"t"|"77518516"|"33725135"
"w"|"77518660"|"33725199"
"e"|"77519011"|"33725409"
"t"|"77519148"|"33725482"
"w"|"77519185"|"33725503"
"t"|"77518959"|"33725382"
"t"|"77518860"|"33725324"
"g"|"77518860"|"33725325"
"w"|"77518590"|"33725181"
"w"|"77518834"|"33725313"
"r"|"77519298"|"33725568"
"t"|"77519015"|"33725410"
"w"|"77518662"|"33725200"
"t"|"77518820"|"33725297"
"g"|"77518820"|"33725298"
"w"|"77519210"|"33725522"
"i"|"77518735"|"33725233"
"t"|"77519137"|"33725476"
"e"|"77518736"|"33725234"
"e"|"77518736"|"33725235"
"r"|"77519285"|"33725564"
"w"|"77518566"|"33725166"
"p"|"77518934"|"33725368"
"r"|"77518842"|"33725316"
"t"|"77518694"|"33725214"
"p"|"77519174"|"33725494"
"p"|"77519147"|"33725481"
"w"|"77519199"|"33725513"
"g"|"77518588"|"33725179"
"p"|"77518819"|"33725296"
"p"|"77519236"|"33725541"
"t"|"77518810"|"33725289"
"w"|"77518798"|"33725281"
"w"|"77518579"|"33725173"
"i"|"77518726"|"33725230"
"w"|"77518923"|"33725361"
"t"|"77519100"|"33725459"
"t"|"77518871"|"33725337"
"t"|"77518993"|"33725401"
"w"|"77519048"|"33725427"
"r"|"77518989"|"33725400"
"r"|"77518978"|"33725394"
"p"|"77518538"|"33725151"
"g"|"77518535"|"33725149"
"w"|"77518886"|"33725344"
"r"|"77519163"|"33725488"
"w"|"77518897"|"33725349"
"r"|"77518788"|"33725273"
"w"|"77518609"|"33725186"
"p"|"77519184"|"33725502"
"r"|"77518496"|"33725117"
"r"|"77518483"|"33725111"
"w"|"77518952"|"33725377"
"w"|"77518799"|"33725282"
"t"|"77518715"|"33725225"
"p"|"77518960"|"33725383"
"w"|"77519226"|"33725533"
"r"|"77518746"|"33725241"
"p"|"77518827"|"33725306"
"t"|"77518631"|"33725192"
"t"|"77518757"|"33725248"
"r"|"77518809"|"33725288"
"p"|"77518714"|"33725224"
"t"|"77519115"|"33725468"
"r"|"77519320"|"33725576"
"w"|"77519062"|"33725436"
"p"|"77519206"|"33725518"
"t"|"77518705"|"33725221"
"r"|"77519195"|"33725510"
"t"|"77518851"|"33725320"
"g"|"77519252"|"33725553"
"t"|"77518503"|"33725122"
"g"|"77518503"|"33725123"
"w"|"77518883"|"33725343"
"w"|"77518481"|"33725110"
"t"|"77519156"|"33725485"
"p"|"77518872"|"33725338"
"w"|"77518687"|"33725210"
"r"|"77519217"|"33725526"
"r"|"77519278"|"33725561"
"e"|"77518988"|"33725399"
"g"|"77518790"|"33725274"
"w"|"77519228"|"33725535"
"p"|"77518502"|"33725121"
"t"|"77518816"|"33725293"
"w"|"77518893"|"33725347"
"g"|"77518513"|"33725133"
"p"|"77518768"|"33725256"
"p"|"77519241"|"33725545"
"p"|"77518720"|"33725228"
"g"|"77518914"|"33725356"
"w"|"77519304"|"33725569"
"p"|"77519219"|"33725528"
"t"|"77519134"|"33725475"
|"77518805"|"33725286"
"r"|"77519167"|"33725490"
"w"|"77518576"|"33725172"
"g"|"77518915"|"33725357"
"w"|"77519283"|"33725563"
"g"|"77518823"|"33725302"
"t"|"77518539"|"33725152"
"g"|"77518539"|"33725153"
"w"|"77519341"|"33725586"
"w"|"77518903"|"33725351"
"t"|"77519029"|"33725416"
"w"|"77519294"|"33725566"
"g"|"77519132"|"33725474"
"t"|"77518528"|"33725141"
"g"|"77518528"|"33725142"
"g"|"77518831"|"33725310"
"w"|"77518491"|"33725115"
"p"|"77519178"|"33725497"
"t"|"77518709"|"33725222"
"r"|"77518672"|"33725204"
"p"|"77519230"|"33725537"
"w"|"77519248"|"33725550"
"p"|"77519123"|"33725471"
"g"|"77519342"|"33725587"
"e"|"77519051"|"33725429"
"p"|"77518753"|"33725244"
"w"|"77519316"|"33725574"
"t"|"77518966"|"33725387"
"t"|"77518760"|"33725250"
|"77518933"|"33725367"
"w"|"77519177"|"33725496"
"t"|"77518863"|"33725328"
"w"|"77518797"|"33725280"
"w"|"77518462"|"33725101"
"t"|"77519165"|"33725489"
"t"|"77518979"|"33725395"
"r"|"77518894"|"33725348"
"t"|"77518532"|"33725146"
"g"|"77518532"|"33725147"
"w"|"77519124"|"33725472"
"g"|"77518739"|"33725237"
"e"|"77518727"|"33725232"
"e"|"77518727"|"33725231"
"p"|"77518955"|"33725380"
"w"|"77518946"|"33725374"
"r"|"77518554"|"33725160"
"w"|"77519061"|"33725435"
"w"|"77519319"|"33725575"
"t"|"77518749"|"33725243"
"g"|"77518738"|"33725236"
"r"|"77519187"|"33725504"
"r"|"77519308"|"33725571"
"t"|"77518506"|"33725126"
"w"|"77518488"|"33725114"
"r"|"77518881"|"33725342"
"w"|"77518639"|"33725194"
"p"|"77518968"|"33725388"
"r"|"77518905"|"33725352"
"w"|"77519071"|"33725440"
"t"|"77518712"|"33725223"
"r"|"77519175"|"33725495"
"p"|"77518786"|"33725271"
"p"|"77518580"|"33725174"
"w"|"77519275"|"33725560"
"p"|"77518702"|"33725219"
"w"|"77518617"|"33725187"
"w"|"77519197"|"33725512"
"r"|"77518944"|"33725373"
"w"|"77519312"|"33725572"
"p"|"77518543"|"33725156"
"t"|"77518754"|"33725245"
"p"|"77519250"|"33725551"
"w"|"77518569"|"33725168"
"p"|"77519208"|"33725520"
"t"|"77518828"|"33725307"
"g"|"77518828"|"33725308"
"w"|"77519323"|"33725577"
"g"|"77518861"|"33725326"
"e"|"77519081"|"33725446"
"e"|"77519081"|"33725447"
"r"|"77518469"|"33725105"
"t"|"77518775"|"33725262"
"w"|"77518839"|"33725315"
"p"|"77518717"|"33725226"
"r"|"77518473"|"33725107"
"e"|"77519102"|"33725460"
"e"|"77519102"|"33725461"
"w"|"77519239"|"33725543"
"w"|"77519218"|"33725527"
"t"|"77518850"|"33725319"
"t"|"77519114"|"33725467"
"p"|"77518701"|"33725218"
"g"|"77518802"|"33725283"
"p"|"77519260"|"33725555"
"t"|"77519021"|"33725413"
"t"|"77519091"|"33725453"
"g"|"77518791"|"33725275"
"p"|"77519194"|"33725509"
"r"|"77519010"|"33725408"
"p"|"77518511"|"33725131"
"w"|"77518917"|"33725358"
"w"|"77518562"|"33725164"
"r"|"77519065"|"33725437"
"e"|"77519072"|"33725441"
"e"|"77519072"|"33725442"
"p"|"77519216"|"33725525"
"p"|"77518824"|"33725303"
"t"|"77518854"|"33725321"
"p"|"77518815"|"33725292"
"w"|"77518458"|"33725099"
"p"|"77518743"|"33725239"
"w"|"77518645"|"33725196"
"t"|"77518583"|"33725177"
"g"|"77518832"|"33725311"
"t"|"77518869"|"33725335"
"t"|"77519006"|"33725407"
"w"|"77518604"|"33725184"
"r"|"77519292"|"33725565"
"t"|"77518763"|"33725253"
"t"|"77519109"|"33725463"
"p"|"77519201"|"33725514"
"w"|"77518880"|"33725341"
"r"|"77518782"|"33725268"
"p"|"77518870"|"33725336"
"t"|"77519271"|"33725559"
"w"|"77518943"|"33725372"
"t"|"77518721"|"33725229"
"r"|"77519238"|"33725542"
"r"|"77518995"|"33725402"
"r"|"77519050"|"33725428"
"w"|"77519259"|"33725554"
"p"|"77518833"|"33725312"
"p"|"77518771"|"33725259"
"p"|"77519190"|"33725506"
"r"|"77518521"|"33725138"
"r"|"77519227"|"33725534"
"r"|"77519183"|"33725501"
"w"|"77518844"|"33725317"
"g"|"77518510"|"33725130"
"t"|"77518697"|"33725216"
"p"|"77519209"|"33725521"
"t"|"77518784"|"33725270"
"w"|"77519172"|"33725493"
"t"|"77518499"|"33725119"
"w"|"77518573"|"33725170"
"w"|"77518478"|"33725109"
"w"|"77518498"|"33725118"
"p"|"77519246"|"33725549"
"r"|"77518954"|"33725379"
"t"|"77518772"|"33725260"
"t"|"77518699"|"33725217"
"r"|"77518520"|"33725137"
"t"|"77519079"|"33725444"
"g"|"77518529"|"33725143"
"w"|"77518636"|"33725193"
"p"|"77519095"|"33725455"
"p"|"77518958"|"33725381"
"r"|"77518657"|"33725198"
"e"|"77519058"|"33725433"
"t"|"77518855"|"33725322"
"r"|"77518761"|"33725251"
"p"|"77518531"|"33725145"
"r"|"77519017"|"33725412"
"w"|"77519280"|"33725562"
"g"|"77518794"|"33725278"
"w"|"77518678"|"33725206"
"p"|"77519220"|"33725529"
"g"|"77519142"|"33725480"
"w"|"77518847"|"33725318"
"p"|"77519090"|"33725452"
"g"|"77518829"|"33725309"
"w"|"77519042"|"33725423"
"t"|"77519261"|"33725556"
"w"|"77518858"|"33725323"
"t"|"77518542"|"33725155"
"t"|"77519084"|"33725448"
"p"|"77518501"|"33725120"
"w"|"77519047"|"33725426"
"t"|"77519094"|"33725454"
"r"|"77519043"|"33725424"
"t"|"77518509"|"33725128"
"g"|"77518509"|"33725129"
"w"|"77518793"|"33725277"
"r"|"77518836"|"33725314"
"w"|"77518932"|"33725366"
"r"|"77519242"|"33725546"
"p"|"77518762"|"33725252"
"t"|"77518973"|"33725392"
"p"|"77518862"|"33725327"
"g"|"77518533"|"33725148"
"p"|"77518965"|"33725386"
"w"|"77518804"|"33725285"
"r"|"77518564"|"33725165"
"r"|"77518947"|"33725375"
"p"|"77518783"|"33725269"
"r"|"77519313"|"33725573"
"w"|"77518936"|"33725369"
"g"|"77518540"|"33725154"
"r"|"77519333"|"33725582"
"r"|"77519179"|"33725498"
"r"|"77519057"|"33725432"
"r"|"77518689"|"33725211"
"r"|"77519080"|"33725445"
"w"|"77518668"|"33725203"
"t"|"77518873"|"33725339"
