"C"||"C"|||87|114|119|203|203|203||89||0|0|0|0|3|3|90|93|98|80|85|97|62|75|87|41|53|63|40|44|78|3|4|6|5|6|10|7|8|10|13|14|30|12|12|22|15|40|45|||||||5|16|18|0|0|0|0|0.25|0.5||||1.51|1.57|1.63||||1.55|1.61|1.67|2.62|4|9|14|0.13|0.15|0.17||||14.6|23.2|27|2.7|9.2|11.8|31|34|40|0.3|0.8|1|16|26|29|2|10|12|0|2|5|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0||||0.5|1.9|2.7|0.5|0.9|0.9|4.5|5.3|6||||||||||0|3.2|5.5|||||||||||||||||||||"25942799"|"77518984"
"Bt"||"B"|||5|13|18|51|97|102||84||0|0|0|1|4|5|84|85|98|60|66|96|49|60|92|37|47|73|28|34|50|2|3|5|3|4|6|5|6|8|10|11|16|8|10|15|25|37|45|||||||18|29|33|0|0|0|0|0.5|1||||1.44|1.49|1.54||||1.51|1.56|1.59|2.62|4|9|14|0.12|0.14|0.16||||18.9|24.3|33|7.9|14.2|21.3|27|31|42|0.6|1.1|1.7|27|38|43|12|20|23|0|5|15|".17"|".32"|0|0|0|0|0|0|0|0|0|0|0|0||||1.4|3.9|6.2|1.1|2.3|4.1|3.6|4.8|6||||||||||1.8|7.5|12.2|||||||||||||||||||||"25942800"|"77518986"
"A"||"A"|||0|0|0|5|13|18||13||0|0|0|0|0|4|84|90|96|65|78|95|48|61|75|23|31|39|62|67|75|3|4|5|13|14|15|17|18|19|19|20|23|10|11|13|12|19|25|||||||10|14|16|0|0|0|0|1|2||||1.44|1.52|1.61||||1.47|1.55|1.64|2.61|4|9|14|0.1|0.12|0.14||||11.9|17.2|21.5|4.7|8.9|12.7|27|34|41|0.4|0.6|0.8|20|26|30|6|8|10|0|0|0|".17"|".17"|0|0|0|0|0|0|0|0|0|0|0|0||||0.8|2|2.8|0.8|2|2.8|4.5|5.3|6||||||||||0.4|4.2|7.5|||||||||||||||||||||"25942800"|"77518987"
"Cr"||"C"|||51|97|102|203|203|203||106|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0.0001|7|14|0|0.01|0.01|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"High"||"25942800"|"77518985"
"A"||"A"|||0|0|0|5|13|18||13||0|0|0|0|0|1|90|95|98|78|89|96|67|79|88|47|55|62|40|45|58|3|4|6|5|6|8|7|8|10|14|15|18|11|12|16|25|40|45|||||||13|15|18|0|0|0|0|1|2||||1.38|1.44|1.5||||1.42|1.48|1.54|2.61|4|9|14|0.15|0.17|0.19||||20.1|24.2|27.7|6.5|9.4|12.8|35|40|44|0.6|0.8|1|23|27|32|8|10|12|0|2|5|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0||||1.1|2.1|3.2|0.9|2.1|3.2|4.5|5.3|6||||||||||1|4.4|8.1|||||||||||||||||||||"25942797"|"77518974"
"Bt"||"B"|||5|13|18|48|81|95||68||0|0|0|0|1|1|91|95|98|80|89|97|66|81|89|50|63|70|30|35|50|2|3|4|3|4|6|5|6|8|10|11|18|10|11|14|25|33|40|||||||23|32|33|0|0|0|0|0.5|1||||1.44|1.56|1.67||||1.51|1.63|1.74|2.62|4|9|14|0.15|0.17|0.19||||25.8|31.4|34|13.1|20|22.6|30|36|42|0.8|1.3|1.6|32|41|43|15|22|23|4|11|14|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0||||1.8|3.9|5.1|1|1.1|3.8|4.5|5.3|6||||||||||2.7|7.2|10.1|||||||||||||||||||||"25942797"|"77518975"
"BC"||"BC"|||48|81|95|87|114|119||33||0|0|0|0|0|1|90|95|98|79|88|97|66|78|91|47|56|67|36|43|58|3|4|6|5|6|8|7|8|10|12|13|18|9|12|16|20|38|45|||||||15|19|25|0|0|0|0|0.2|0.5||||1.44|1.5|1.56||||1.48|1.54|1.56|2.63|4|9|14|0.14|0.16|0.18||||21.5|25.3|29.7|7.8|10.8|15.4|33|38|42|0.6|0.9|1.3|25|29|35|9|12|17|1|3|9|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||1.2|2.2|3.7|0.7|0.9|3.6|4.5|5.3|6||||||||||1.3|3.8|7.2|||||||||||||||||||||"25942797"|"77518976"
"C"||"C"|||87|114|119|203|203|203||89||0|0|0|0|3|3|90|93|98|80|85|97|62|75|87|41|53|63|40|44|78|3|4|6|5|6|10|7|8|10|13|14|30|12|12|22|15|40|45|||||||5|16|18|0|0|0|0|0.25|0.5||||1.51|1.57|1.63||||1.55|1.61|1.67|2.62|4|9|14|0.13|0.15|0.17||||14.6|23.2|27|2.7|9.2|11.8|31|34|40|0.3|0.8|1|16|26|29|2|10|12|0|2|5|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0||||0.5|1.9|2.7|0.5|0.9|0.9|4.5|5.3|6||||||||||0|3.2|5.5|||||||||||||||||||||"25942797"|"77518977"
"Bt"||"B"|||5|13|18|51|97|102||84||0|0|0|1|4|5|84|85|98|60|66|96|49|60|92|37|47|73|28|34|50|2|3|5|3|4|6|5|6|8|10|11|16|8|10|15|25|37|45|||||||18|29|33|0|0|0|0|0.5|1||||1.44|1.49|1.54||||1.51|1.56|1.59|2.62|4|9|14|0.12|0.14|0.16||||18.9|24.3|33|7.9|14.2|21.3|27|31|42|0.6|1.1|1.7|27|38|43|12|20|23|0|5|15|".17"|".32"|0|0|0|0|0|0|0|0|0|0|0|0||||1.4|3.9|6.2|1.1|2.3|4.1|3.6|4.8|6||||||||||1.8|7.5|12.2|||||||||||||||||||||"25942798"|"77518979"
"A"||"A"|||0|0|0|5|13|18||13||0|0|0|0|0|4|84|90|96|65|78|95|48|61|75|23|31|39|62|67|75|3|4|5|13|14|15|17|18|19|19|20|23|10|11|13|12|19|25|||||||10|14|16|0|0|0|0|1|2||||1.44|1.52|1.61||||1.47|1.55|1.64|2.61|4|9|14|0.1|0.12|0.14||||11.9|17.2|21.5|4.7|8.9|12.7|27|34|41|0.4|0.6|0.8|20|26|30|6|8|10|0|0|0|".17"|".17"|0|0|0|0|0|0|0|0|0|0|0|0||||0.8|2|2.8|0.8|2|2.8|4.5|5.3|6||||||||||0.4|4.2|7.5|||||||||||||||||||||"25942798"|"77518980"
"Cr"||"C"|||51|97|102|203|203|203||106|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0.0001|7|14|0|0.01|0.01|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"High"||"25942798"|"77518978"
"Oe"||"O"|||0|0|0|3|3|5||3||0|0|0|0|0|1||||||||||||||||||||||||||||||||||||||||||||||48|60|84||||0.1|0.15|0.2|||||||1.8|42|92|141|0.03|0.05|0.08||||50|55|70|12|20|30||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0||||10|40|75||||3.8|4.2|4.6|3|3.4|3.8||||||||||||||||||||||||||||||"25942820"|"77519102"
"A"||"A"|||3|3|5|8|10|18||7||0|0|0|0|0|1|90|95|98|78|89|96|70|85|96|49|60|70|39|42|45|2|2|2|2|2|2|2|3|4|17|18|19|16|17|18|32|38|44|||||||15|20|25|0|0|0|0|1|2||||1.33|1.41|1.49||||1.38|1.46|1.54|2.61|4|9|14|0.15|0.17|0.19||||21|26.2|30.2|7.3|11.8|16.3|35|41|46|0.6|1|1.4|25|31|38|9|13|17|1|5|10|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0||||1.2|2.8|4.3|0.9|2.2|4.2|4.5|5.3|6||||||||||1.3|5.6|9.9|||||||||||||||||||||"25942820"|"77519103"
"BA"||"BA"|||8|10|18|11|18|21||8||0|0|0|0|0|1|90|95|98|78|89|96|70|85|96|49|60|70|39|42|45|2|2|2|2|2|2|2|3|4|17|18|19|16|17|18|32|38|44|||||||15|20|25|0|0|0|0|1|2||||1.34|1.41|1.48||||1.39|1.46|1.53|2.61|4|9|14|0.15|0.17|0.19||||21|26.2|30.2|7.3|11.8|16.3|36|41|45|0.6|1|1.4|25|31|38|9|13|17|1|5|10|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||1.2|2.8|4.3|1.1|1.8|4|4.5|5.3|6||||||||||1.3|5.6|9.9|||||||||||||||||||||"25942820"|"77519104"
"BC"||"BC"|||41|89|92|44|130|135||41||0|0|0|0|0|1|90|95|98|79|88|97|63|73|83|41|48|56|49|54|59|6|7|8|7|8|10|8|9|11|14|15|15|14|15|15|19|25|31|||||||18|21|24|0|0|0|0|0.2|0.5||||1.46|1.52|1.57||||1.51|1.57|1.58|2.63|4|9|14|0.15|0.17|0.19||||18|21|23.8|9.9|12.7|15.7|33|37|42|0.7|1|1.3|27|31|34|12|14|16|1|3|6|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0||||1.4|2.4|3.5|0.7|0.9|3.5|4.5|5.3|6||||||||||1.8|4.2|6.9|||||||||||||||||||||"25942820"|"77519105"
"C1"||"C"||1|44|130|135|69|183|185||53||0|0|0|0|3|3|90|93|98|79|84|96|62|70|85|42|48|60|45|50|55|6|7|8|7|8|9|8|9|10|12|13|14|12|13|14|29|37|45|||||||8|13|18|0|0|0|0|0.25|0.5||||1.49|1.5|1.51||||1.52|1.53|1.55|2.62|14|28|42|0.13|0.15|0.17||||17|21.3|26.5|4.1|7.2|11.2|34|36|40|0.5|0.6|0.9|19|24|29|4|8|12|0|1|5|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||0.7|1.6|2.7|0.7|0.9|0.9|4.5|5.3|6||||||||||0|2.6|5.5|||||||||||||||||||||"25942820"|"77519106"
"C2"||"C"||2|69|183|185|203|203|203||20||0|0|0|0|3|3|90|93|98|80|85|96|58|64|76|27|32|39|65|74|83|9|10|11|10|11|12|11|12|13|18|21|24|17|20|23|9|19|29|||||||4|7|10|0|0|0|0|0.25|0.5||||1.49|1.56|1.63||||1.52|1.59|1.66|2.62|14|28|42|0.1|0.12|0.14||||9.1|12.7|16.6|2.2|4.4|7.1|31|34|40|0.5|0.5|0.6|15|18|22|1|3|6|0|0|0|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0||||0.4|0.9|1.6|0.4|0.8|0.8|4.5|5.3|6||||||||||0|1.3|3.7|||||||||||||||||||||"25942820"|"77519107"
"Bt1"||"B"||1|11|18|21|26|38|62||20||0|0|0|0|1|1|90|95|98|79|88|97|72|84|95|50|59|68|38|43|48|1|2|3|1|2|3|1|3|3|18|19|20|16|17|18|21|28|35|||||||25|29|33|0|0|0|0|0.5|1||||1.41|1.54|1.66||||1.49|1.62|1.74|2.62|4|9|14|0.15|0.17|0.19||||26.3|30|33.8|13.9|17.9|22.3|30|36|43|1.1|1.6|2.2|34|38|43|17|20|23|5|9|14|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0||||1.9|3.6|5.1|1.1|1.4|3.8|4.5|5.3|6||||||||||3|6.6|10.1|||||||||||||||||||||"25942820"|"77519108"
"Bt2"||"B"||2|26|38|62|41|89|92||51||0|0|0|0|1|1|90|95|98|79|88|97|72|84|95|50|59|68|38|43|48|1|2|3|1|2|3|1|3|3|18|19|20|16|17|18|21|28|35|||||||25|29|33|0|0|0|0|0.5|1||||1.41|1.54|1.66||||1.49|1.62|1.74|2.62|4|9|14|0.15|0.17|0.19||||26.3|30|33.8|13.9|17.9|22.3|30|36|43|1.1|1.6|2.2|34|38|43|17|20|23|5|9|14|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0||||1.9|3.6|5.1|1.1|1.4|3.8|4.5|5.3|6||||||||||3|6.6|10.1|||||||||||||||||||||"25942820"|"77519109"
"Oe"||"O"|||0|0|0|3|3|5||3||0|0|0|0|0|4||||||||||||||||||||||||||||||||||||||||||||||48|60|84||||0.1|0.15|0.2|||||||1.8|42|92|141|0.03|0.05|0.08||||50|55|70|12|20|30||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0||||10|40|75||||3.8|4.2|4.6|3|3.4|3.8||||||||||||||||||||||||||||||"25942821"|"77519111"
"A"||"A"|||3|3|5|6|10|30||7||0|0|0|0|8|9|93|96|98|86|91|96|63|71|80|34|41|48|60|65|70|9|9|10|10|10|11|11|11|12|15|18|19|15|17|18|17|25|33|||||||5|10|15|0|0|0|0|1|2||||1.48|1.54|1.61||||1.51|1.57|1.64|2.61|14|28|42|0.11|0.13|0.15||||10.1|15.9|21.3|2.8|7.1|12.3|31|35|40|0.5|0.6|0.8|16|23|29|2|6|9|0|0|2|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0||||0.5|1.5|2.7|0.5|1.5|2.7|4.5|5.3|6||||||||||0|3.3|7.3|||||||||||||||||||||"25942821"|"77519112"
"BA"||"BA"|||6|10|30|9|18|38||8||0|0|0|0|8|9|90|96|98|76|91|96|56|71|80|30|41|48|60|65|70|9|9|10|10|10|11|11|11|12|15|18|19|15|17|18|17|25|33|||||||5|10|15|0|0|0|0|1|2||||1.46|1.54|1.62||||1.49|1.57|1.65|2.61|14|28|42|0.11|0.13|0.15||||9.3|15.9|21.3|2.6|7.1|12.3|29|35|41|0.4|0.6|0.8|16|23|29|2|6|9|0|0|2|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0||||0.5|1.5|2.7|0.5|0.9|2.7|4.5|5.3|6||||||||||0|3.3|7.3|||||||||||||||||||||"25942821"|"77519113"
"Bt1"||"B"||1|9|18|38|24|36|68||18||0|0|0|0|8|9|90|96|98|76|91|96|67|81|88|46|56|62|42|47|52|3|4|5|4|5|6|5|6|7|15|16|17|15|16|17|17|22|27|||||||29|31|33|0|0|0|0|0.5|1||||1.48|1.56|1.64||||1.57|1.65|1.68|2.62|4|9|14|0.14|0.16|0.18||||20.8|24.6|27.9|15.1|18.8|22.4|28|34|40|1.3|1.7|2.2|37|40|43|20|22|23|5|9|12|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0||||2.2|4.2|6.2|1.1|2.8|4.1|3.6|4.8|6||||||||||3.7|8|12.2|||||||||||||||||||||"25942821"|"77519114"
"Bt2"||"B"||2|24|36|68|34|64|109||28||0|0|0|0|8|9|90|96|98|76|91|96|67|81|88|46|56|62|42|47|52|3|4|5|4|5|6|5|6|7|15|16|17|15|16|17|17|22|27|||||||29|31|33|0|0|0|0|0.5|1||||1.48|1.56|1.64||||1.57|1.65|1.68|2.62|4|9|14|0.14|0.16|0.18||||20.8|24.6|27.9|15.1|18.8|22.4|28|34|40|1.3|1.7|2.2|37|40|43|20|22|23|5|9|12|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0||||2.2|4.2|6.2|1.1|2.8|4.1|3.6|4.8|6||||||||||3.7|8|12.2|||||||||||||||||||||"25942821"|"77519115"
"BC"||"BC"|||34|64|109|41|74|122||10||0|0|0|1|4|5|85|86|87|61|67|76|45|52|63|26|32|40|56|61|66|9|9|10|10|10|11|11|11|12|13|16|17|13|15|16|13|21|29|||||||13|18|23|0|0|0|0|0.5|1||||1.53|1.56|1.59||||1.57|1.6|1.63|2.62|14|28|42|0.08|0.1|0.12||||12.8|16.4|20.6|6|9.4|13.8|26|29|33|0.5|0.7|1.1|23|29|34|8|12|15|0|0|1|".15"|".28"|0|0|0|0|0|0|0|0|0|0|0|0||||1.1|2.6|4.5|0.8|1.7|3.6|3.6|4.8|6||||||||||1|5.1|9.5|||||||||||||||||||||"25942821"|"77519116"
"Cr"||"C"|||41|74|122|203|203|203||129|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0.0001|7|14|0|0.01|0.01|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"High"||"25942821"|"77519110"
"A"||"A"||||0|||12|||||0|0|0|0|1|1|90|94|98|74|85|96|64|78|93|50|61|74||33.5|||3|||4.2|||5.8|||10.5|||10|||36.5||||||||25|30|35||||0.5|1|2||||1.3|1.4|1.5||||1.37|1.47|1.54||4|9|14|0.12|0.14|0.16||||25.1|29.3|33.8|12.8|17.2|22.5|34|40|47|0|1.5|2.9|34|40|47|17|21|24|5|10|17|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0||||4.9|9.4|13.9||||4.5|5.3|6||||||||||6.4|12.6|19.6|||||||||||||||||||||"25942631"|"77518522"
"Bt"||"B"||||12|||68|||||0|0|1|0|0|1|77|84|98|54|68|96|42|59|92|23|34|57||55.8|||1.3|||8.2|||14.8|||20.2|||11.3|||17.7||||||||18|26.5|35||||0|0.5|1||||1.3|1.45|1.6||||1.38|1.53|1.61||4|9|14|0.12|0.15|0.18||||13.8|19.7|27.7|7.4|13.3|22|25|34|47|0|1.5|2.9|27|36|45|12|18|25|0|1|6|".15"|".20"|0|0|0|0|0|0|0|0|0|0|0|0||||3.4|5.8|8.2||||3.6|4.8|6||||||||||1.8|6.9|13.1|||||||||||||||||||||"25942631"|"77518523"
"Cr"||"C"||||68|||203||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|7|14|0|0|0.01|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"High"|"Moist"|"25942631"|"77518521"
"A"||"A"||||0|||13|||||0|0|0|0|1|1|90|94|98|69|85|96|60|78|93|47|61|74||33.5|||3|||4.2|||5.8|||10.5|||10|||36.5||||||||25|30|35||||0.5|1|2||||1.3|1.4|1.5||||1.37|1.47|1.54||4|9|14|0.12|0.14|0.16||||24.1|29.3|33.8|12.3|17.2|22.5|33|40|47|0|1.5|2.9|34|40|47|17|21|24|4|10|17|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0||||4.3|9.1|13.9||||4.5|5.3|6||||||||||5.9|12.3|19.6|||||||||||||||||||||"25942632"|"77518524"
"Bt"||"B"||||13|||74|||||0|0|0|0|1|1|90|94|98|76|87|96|59|75|92|32|44|57||55.8|||1.3|||8.2|||14.8|||20.2|||11.3|||17.7||||||||18|26.5|35||||0|0.5|1||||1.3|1.4|1.5||||1.37|1.47|1.54||4|9|14|0.15|0.17|0.18||||17.1|22.5|27.3|9|14.9|21.3|35|41|47|0|1.5|2.9|27|36|45|12|18|25|0|2|6|".20"|".20"|0|0|0|0|0|0|0|0|0|0|0|0||||3.4|5.8|8.2||||4.5|5.3|6||||||||||1.8|6|10.6|||||||||||||||||||||"25942632"|"77518525"
"BC"||"BC"||||74|||94|||||0|0|0|0|3|5|82|94|98|60|86|96|44|66|78|22|35|43||65.1|||4.3|||13.9|||17.3|||19.3|||10.3|||18.9||||||||12|16|20||||0|0.5|1||||1.2|1.3|1.4||||1.27|1.37|1.43||4|9|14|0.08|0.13|0.18||||11.8|17.3|21|4.8|8.5|11.9|32|44|51|0|1.5|2.9|22|27|33|7|10|13|0|0|2|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0||||2.2|3.4|4.6||||4.5|5.3|6||||||||||0.8|3.8|6.9|||||||||||||||||||||"25942632"|"77518526"
"C"||"C"||||94|||203|||||0|0|0|0|5|12|78|92|98|51|82|96|35|63|80|16|31|44||67.9|||4.5|||14.5|||18|||20.2|||10.7|||19.6||||||||5|12.5|20||||0|0.25|0.5||||1.2|1.3|1.4||||1.27|1.37|1.43||4|9|14|0.05|0.11|0.17||||6.8|14.8|20.5|1.7|6.3|11.3|28|42|51|0|1.5|2.9|16|24|32|2|8|13|0|0|2|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0||||0.9|2.8|4.6||||4.5|5.3|6||||||||||0|2.6|6|||||||||||||||||||||"25942632"|"77518527"
"A"||"A"||||0|||12|||||0|0|0|0|1|1|90|94|98|74|85|96|64|78|93|50|61|74||33.5|||3|||4.2|||5.8|||10.5|||10|||36.5||||||||25|30|35||||0.5|1|2||||1.3|1.4|1.5||||1.37|1.47|1.54||4|9|14|0.12|0.14|0.16||||25.1|29.3|33.8|12.8|17.2|22.5|34|40|47|0|1.5|2.9|34|40|47|17|21|24|5|10|17|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0||||4.9|9.4|13.9||||4.5|5.3|6||||||||||6.4|12.6|19.6|||||||||||||||||||||"25942721"|"77518747"
"Bt"||"B"||||12|||68|||||0|0|1|0|4|12|75|84|96|45|61|93|35|53|88|19|31|55||55.8|||1.3|||8.2|||14.8|||20.2|||11.3|||17.7||||||||18|26.5|35||||0|0.5|1||||1.3|1.45|1.6||||1.39|1.54|1.63||4|9|14|0.12|0.15|0.18||||11.1|17.9|27.2|5.9|12.1|21.7|20|31|46|0|1.5|2.9|27|36|45|12|18|25|0|1|6|".10"|".20"|0|0|0|0|0|0|0|0|0|0|0|0||||3.4|5.8|8.2||||3.6|4.8|6||||||||||1.8|6.9|13.1|||||||||||||||||||||"25942721"|"77518748"
"Cr"||"C"||||68|||203||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|7|14|0|0|0.01|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"High"|"Moist"|"25942721"|"77518746"
"Bt"||"B"||||13|||74|||||0|0|0|0|1|1|90|94|98|76|87|96|59|75|92|32|44|57||55.8|||1.3|||8.2|||14.8|||20.2|||11.3|||17.7||||||||18|26.5|35||||0|0.5|1||||1.3|1.4|1.5||||1.37|1.47|1.54||4|9|14|0.15|0.17|0.18||||17.1|22.5|27.3|9|14.9|21.3|35|41|47|0|1.5|2.9|27|36|45|12|18|25|0|2|6|".20"|".20"|0|0|0|0|0|0|0|0|0|0|0|0||||3.4|5.8|8.2||||4.5|5.3|6||||||||||3.6|8.3|13.1|||||||||||||||||||||"25942722"|"77518749"
"BC"||"BC"||||74|||94|||||0|0|0|0|3|5|82|94|98|60|86|96|44|66|78|22|35|43||65.1|||4.3|||13.9|||17.3|||19.3|||10.3|||18.9||||||||12|16|20||||0|0.5|1||||1.2|1.3|1.4||||1.27|1.37|1.43||4|9|14|0.08|0.13|0.18||||11.8|17.3|21|4.8|8.5|11.9|32|44|51|0|1.5|2.9|22|27|33|7|10|13|0|0|2|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0||||2.2|3.4|4.6||||4.5|5.3|6||||||||||0.8|3.8|6.9|||||||||||||||||||||"25942722"|"77518750"
"C"||"C"||||94|||203|||||0|0|0|0|5|12|78|92|98|51|82|96|35|63|80|16|31|44||67.9|||4.5|||14.5|||18|||20.2|||10.7|||19.6||||||||5|12.5|20||||0|0.25|0.5||||1.2|1.3|1.4||||1.27|1.37|1.43||4|9|14|0.05|0.11|0.17||||6.8|14.8|20.5|1.7|6.3|11.3|28|42|51|0|1.5|2.9|16|24|32|2|8|13|0|0|2|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0||||0.9|2.8|4.6||||4.5|5.3|6||||||||||0|3.7|7.5|||||||||||||||||||||"25942722"|"77518751"
"A"||"A"||||0|||13|||||0|0|0|0|1|1|90|94|98|69|85|96|60|78|93|47|61|74||33.5|||3|||4.2|||5.8|||10.5|||10|||36.5||||||||25|30|35||||0.5|1|2||||1.3|1.4|1.5||||1.37|1.47|1.54||4|9|14|0.12|0.14|0.16||||24.1|29.3|33.8|12.3|17.2|22.5|33|40|47|0|1.5|2.9|34|40|47|17|21|24|4|10|17|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0||||4.3|9.1|13.9||||4.5|5.3|6||||||||||5.9|12.3|19.6|||||||||||||||||||||"25942722"|"77518752"
"C"||"C"||||94|||203|||||0|0|0|0|5|11|77|92|100|49|83|100|34|63|84|15|32|46||67.9|||4.5|||14.5|||18|||20.2|||10.7|||19.6||||||||5|12.5|20||||0|0.25|0.5||||1.2|1.3|1.4|||||1.37|||4|9|14|0.05|0.11|0.17||||6.7|14.8|20.9|1.7|6.3|11.5|27|42|52|0|1.5|2.9|16|24|32|2|8|13|0|0|2|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|0.5|1.8|3.1|0.4|1.4|2.3||||4.5|5.3|6||||||||||0|2.4|5.4|||||||||||||||||||||"25942628"|"77518514"
"Ap"||"A"||||0|||13|||||0|0|0|0|1|1|90|95|100|75|86|100|65|78|96|50|62|77||33.5|||3|||4.2|||5.8|||10.5|||10|||36.5||||||||25|30|35||||0|1|2||||1.3|1.4|1.5|||||1.47|||4|9|14|0.12|0.14|0.16||||24.8|29.4|34.6|12.3|17.2|23|34|40|48|0|1.5|2.9|33|40|47|17|21|24|4|10|18|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|2.5|5.2|9|1.9|3.9|6||||4.5|5.3|6||||||||||3|7.7|12.5|||||||||||||||||||||"25942628"|"77518515"
"Bt"||"B"||||13|||74|||||0|0|0|0|1|1|90|95|100|76|87|100|60|76|95|32|44|59||55.8|||1.3|||8.2|||14.8|||20.2|||11.3|||17.7||||||||18|26.5|35||||0|0.5|1||||1.3|1.4|1.5|||||1.47|||4|9|14|0.15|0.17|0.18||||17.1|22.5|27.9|9|14.9|21.8|35|41|48|0|1.5|2.9|27|36|45|12|18|25|0|3|12|".20"|".20"|0|0|0|0|0|0|0|0|0|0|0|0|1.8|3.8|5.8|1.4|2.8|4.3||||4.5|5.3|6||||||||||1.8|5.6|9.6|||||||||||||||||||||"25942628"|"77518516"
"BC"||"BC"||||74|||94|||||0|0|0|0|3|4|82|94|100|59|86|100|43|67|81|22|35|45||65.1|||4.3|||13.9|||17.3|||19.3|||10.3|||18.9||||||||12|16|20||||0|0.5|1||||1.2|1.3|1.4|||||1.37|||4|9|14|0.08|0.13|0.18||||11.7|17.3|21.4|4.7|8.5|12.1|32|44|52|0|1.5|2.9|22|27|33|7|10|13|0|0|2|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|1.2|2.7|4.2|0.9|2|3.2||||4.5|5.3|6||||||||||0.7|3.7|6.9|||||||||||||||||||||"25942628"|"77518517"
"A"||"A"||||0|||13|||||0|0|0|0|1|1|90|95|100|75|86|100|65|78|96|50|62|77||33.5|||3|||4.2|||5.8|||10.5|||10|||36.5||||||||25|30|35||||2|4|6||||1.3|1.4|1.5|||||1.47|||4|9|14|0.12|0.14|0.16||||26.2|31.3|37|14.5|20.5|27.7|32|38|46|0|1.5|2.9|37|47|56|17|20|24|5|11|20|".17"|".17"|0|0|0|0|0|0|0|0|0|0|0|0|7|12|17|5.2|9|12.8||||4.5|5.3|6||||||||||8.8|16.5|24.3|||||||||||||||||||||"25942629"|"77518518"
"Bt"||"B"||||13|||68|||||0|1|1|0|5|10|71|84|92|37|62|76|29|54|72|16|31|45||55.8|||1.3|||8.2|||14.8|||20.2|||11.3|||17.7||||||||18|26.5|35||||0|0.5|1||||1.3|1.45|1.6|||||1.54|||4|9|14|0.12|0.15|0.18||||9.6|17.6|24.1|5.2|11.9|19.2|18|30|41|0|1.5|2.9|27|36|45|12|18|25|0|1|6|".10"|".20"|0|0|0|0|0|0|0|0|0|0|0|0|1.8|3.8|5.8|1.4|2.8|4.3||||3.5|4.8|6||||||||||1.8|6.2|10.8|||||||||||||||||||||"25942629"|"77518519"
"Cr"||"C"||||68|||203|||||||||||||||||||||||||||0|||||||||||||||||||||||||||||0|0|0||||||||||||||0|7|14|0|0.01|0.01|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"High"||"25942629"|"77518520"
"Ap"||"A"||||0|||18|||||0|1|1|0|5|9|89|94|100|73|85|100|56|76|95|40|57|72||40|||3.6|||5|||6.9|||12.5|||12|||30||||||||18|30|35||||0|1|2||||1.3|1.4|1.5|||||1.47|||4|9|14|0.12|0.15|0.18|||||21.9|||14.9|||39||0|1.5|2.9|27|37|47|12|18|24|0|3|11|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|4.5|9.8|13.2|3.4|7.3|9.9||||4.5|5.5|6.5||||||||||1.8|8.6|13.8|||||||||||||||||||||"25942727"|"77518765"
