IsLandslide,Sort_Date,X,Y,geometry,Max_Rainfall_30day,Avg_Rainfall_30day,MUKEY,MUSYM,Soil_Depth_cm,MapMethod,County,GlobalID,SM_Rate_2,Col_Date,Project,Confidence,OBJECTID,Fatalities,Quad,SM_Rate_1,Slp_Config,SM_Type_2,SM_Mat_1,SM_Mat_2,SM_Type_1,SM_State,Mvmnt_Date,Process_ID,index_right
1,2008-07-16,305705.297300003,232516.479600001,POINT (305705.297300003 232516.479600001),14.192,2.640967,1672095.0,TpD,>200,,Buncombe,{476A55C9-1D1F-4B8D-A9A7-2843D2990F67},,2008-07-16,Landslide Hazard Mapping,,59529.0,,Mount Mitchell,,Road cut,,Debris,,Slide,,,5374.0,7530.0
1,2008-07-16,306003.361599997,232649.697000001,POINT (306003.361599997 232649.697000001),14.192,2.640967,1672096.0,TpE,>200,,Buncombe,{D7BB6E44-9226-4C8A-9AA4-56A4AE152E5A},,2008-07-16,Landslide Hazard Mapping,,59530.0,,Mount Mitchell,,Road cut,,Debris,,Slide,,,5375.0,2159.0
1,2008-07-16,305971.809299998,232479.033100002,POINT (305971.809299998 232479.033100002),14.192,2.640967,1672066.0,PxF,137,,Buncombe,{EA9FA635-13F8-4EE4-9862-8CE924C5570E},,2008-07-16,Landslide Hazard Mapping,,59531.0,,Mount Mitchell,,Road cut,,Debris,,Slide,,,5376.0,26629.0
1,2008-07-16,305455.534900002,232466.445099998,POINT (305455.534900002 232466.445099998),14.192,2.640967,1672096.0,TpE,>200,,Buncombe,{33B9CB68-E69F-4E9C-8356-EB8E86396127},,2008-07-16,Landslide Hazard Mapping,,59523.0,,Mount Mitchell,,Road cut,,Debris,,Slide,,,5370.0,22658.0
1,2008-07-17,306223.857799999,232684.973200001,POINT (306223.857799999 232684.973200001),14.192,2.640967,1672096.0,TpE,>200,,Buncombe,{7473A2E2-CD53-402F-8F9E-8E172C17F673},,2008-07-17,Landslide Hazard Mapping,,59532.0,,Mount Mitchell,,Road cut,,Debris,,Slide,,,5377.0,2159.0
1,2008-07-17,306380.304399997,232722.309300002,POINT (306380.304399997 232722.309300002),14.192,2.640967,1672066.0,PxF,137,,Buncombe,{EE2845DF-FF92-44F1-86F9-D9C170DEB674},,2008-07-17,Landslide Hazard Mapping,,59533.0,,Mount Mitchell,,Road cut,,Debris,,Slide,,,5378.0,8322.0
1,2008-07-21,301363.111500002,231097.4265,POINT (301363.111500002 231097.4265),19.602,2.7085996,1672095.0,TpD,>200,,Buncombe,{B6F82E37-B53D-4F2A-8A82-00E83C61E887},,2008-07-21,Landslide Hazard Mapping,,60608.0,,Barnardsville,Very slow (>16 mm/yr),Cut slope - Not road related,,Debris,,Slide - rotational,Active,,5572.0,5047.0
1,2008-07-21,301288.633400001,230783.271600001,POINT (301288.633400001 230783.271600001),19.602,2.7085996,1672007.0,EdF,>200,,Buncombe,{CAB65C5E-B6FE-4B3E-AB3E-F394BA1F76CA},,2008-07-21,Landslide Hazard Mapping,,60606.0,,Barnardsville,,Unmodified,,Debris,,Slide,,,5570.0,4013.0
1,2008-07-21,301321.916000001,230854.173799999,POINT (301321.916000001 230854.173799999),19.602,2.7085996,1672096.0,TpE,>200,,Buncombe,{633966AD-CEF1-4180-AEA5-FDD581095A5B},,2008-07-21,Landslide Hazard Mapping,,60607.0,,Barnardsville,Very slow (>16 mm/yr),Cut slope - Not road related,,Debris,,Slide - rotational,Active,,5571.0,23386.0
1,2008-08-20,270001.5929,213416.250599999,POINT (270001.5929 213416.250599999),5.583,0.7885666,1672006.0,EdE,>200,,Buncombe,{5D47C727-F3CF-4B50-AFAE-D6F0E1970229},,2008-08-20,Landslide Hazard Mapping,,59242.0,,Enka,,Unmodified,,Weathered rock,,Slide - rotational,,,4519.0,11522.0
1,2008-08-20,270015.888099998,213422.704599999,POINT (270015.888099998 213422.704599999),5.583,0.7885666,1672006.0,EdE,>200,,Buncombe,{7E06C526-318F-49B7-B1C6-9316EB6AFCF7},,2008-08-20,Landslide Hazard Mapping,,59666.0,,Enka,,Unmodified,,Weathered rock,,Slide - rotational,,,5403.0,11522.0
1,2008-09-09,311107.591700003,223015.5121,POINT (311107.591700003 223015.5121),216.731,13.991067,1672066.0,PxF,137,,Buncombe,{08325343-C450-42B1-97A8-CECF0E49EFE6},Extremely rapid (>5 m/sec),2008-09-09,Landslide Hazard Mapping,,60596.0,,Montreat,,Road embankment,Flow,Debris,Debris,Slide,,,5498.0,5561.0
1,2008-09-09,310987.518399999,222342.267200001,POINT (310987.518399999 222342.267200001),216.731,13.991067,1672096.0,TpE,>200,,Buncombe,{0803EDC5-810D-47A0-9851-8CA2747E7465},,2008-09-09,Landslide Hazard Mapping,,60594.0,,Montreat,,Road embankment,,Debris,,Slide,,,5496.0,10670.0
1,2008-09-09,311743.630800001,222401.400899999,POINT (311743.630800001 222401.400899999),216.731,13.991067,1671928.0,ArE,76,,Buncombe,{233732AC-0CC1-4B82-B145-B739A80B241E},,2008-09-09,Landslide Hazard Mapping,,60595.0,,Montreat,,Road embankment,,Debris,,Slide,,,5497.0,27486.0
1,2008-09-12,289431.754600003,217625.019200001,POINT (289431.754600003 217625.019200001),66.89,4.5368333,1672016.0,EwE,>200,,Buncombe,{EBE86D25-4D58-4E8D-9246-064698439AE1},,2008-09-12,Landslide Hazard Mapping,,60598.0,,Weaverville,,Road embankment,,Debris,,Slide - translational,,,5500.0,25156.0
1,2008-09-18,305738.023699999,223483.730300002,POINT (305738.023699999 223483.730300002),110.538,8.814567,1671995.0,CxF,36,,Buncombe,{75BB6FB1-BC6B-4BEB-B036-64B38FCB20A0},,2008-09-18,Blue Ridge Parkway,,60601.0,,Montreat,,Road embankment,,Debris,,Slide,,,5503.0,4516.0
1,2008-09-18,309751.676099966,224938.629746313,POINT (309751.676099966 224938.629746313),127.213,9.798833,1671975.0,BxF,74,,Buncombe,{8CDE61D5-0D78-4799-BFF2-1D2CC4567C07},,2008-09-18,Blue Ridge Parkway,,60602.0,,Montreat,Extremely rapid (>5 m/sec),Road embankment,,Debris,,Flow,,,5504.0,22423.0
1,2008-09-18,310294.971100003,224583.321199998,POINT (310294.971100003 224583.321199998),155.981,11.946766,1671931.0,BaE,>200,,Buncombe,{8B6046B7-F692-42CA-BE14-E42AFC23E347},Extremely rapid (>5 m/sec),2008-09-18,Blue Ridge Parkway,,58892.0,,Montreat,,Unmodified,Flow,Debris,Debris,Slide,,,2296.0,32364.0
1,2008-09-25,292607.376900002,221308.852899998,POINT (292607.376900002 221308.852899998),61.904,4.6860337,1672009.0,EvD2,>200,,Buncombe,{682DD932-259B-420D-A390-4EFAB5F10AC0},,2008-09-25,Landslide Hazard Mapping,,59191.0,,Weaverville,,Road cut,,Debris,,Slide - translational,,,5506.0,24820.0
1,2008-09-25,291410.435599998,221995.1741,POINT (291410.435599998 221995.1741),61.904,4.6860337,1672009.0,EvD2,>200,,Buncombe,{7F566468-B850-4E5F-AD19-E1D3024B7271},Extremely rapid (>5 m/sec),2008-09-25,Landslide Hazard Mapping,,59190.0,,Weaverville,,Unmodified,Flow,Debris,Debris,Slide,,,5505.0,28953.0
1,2008-09-30,292418.915100001,218864.933400001,POINT (292418.915100001 218864.933400001),19.832,1.9364334,1672006.0,EdE,>200,,Buncombe,{2BDD6703-1F15-4EC3-A842-2E1AC369E512},,2008-09-30,Landslide Hazard Mapping,,60603.0,,Weaverville,,Road embankment,,Debris,,Slide - translational,,,5526.0,26152.0
1,2008-10-01,289221.290700004,212651.340399999,POINT (289221.290700004 212651.340399999),14.752,1.2918667,1672095.0,TpD,>200,,Buncombe,{9515886B-2012-4BD9-86BD-C9321F075B8E},,2008-10-01,Landslide Hazard Mapping,,60604.0,,Asheville,,Road cut,,Debris,,Slide,,,5533.0,19824.0
1,2008-10-07,292732.409699999,224588.732700001,POINT (292732.409699999 224588.732700001),13.942,1.5251999,1671927.0,AcD,76,,Buncombe,{9B03776F-9FC1-43D3-BF4E-5CB897BECF11},Extremely rapid (>5 m/sec),2008-10-07,Landslide Hazard Mapping,,58792.0,,Weaverville,,Unmodified,Flow,Debris,Debris,Slide,,,5565.0,5371.0
1,2008-10-07,292565.325000003,224533.0211,POINT (292565.325000003 224533.0211),13.942,1.5251999,1672066.0,PxF,137,,Buncombe,{08E5AF02-473B-4C73-B365-A722341E48D1},Extremely rapid (>5 m/sec),2008-10-07,Landslide Hazard Mapping,,60605.0,,Weaverville,,Unmodified,Flow,Debris,Debris,Slide,,,5562.0,29092.0
1,2008-10-07,292608.238799997,224535.7238,POINT (292608.238799997 224535.7238),13.942,1.5251999,1672066.0,PxF,137,,Buncombe,{567DDA27-5F07-4F8E-A501-757E36020706},Extremely rapid (>5 m/sec),2008-10-07,Landslide Hazard Mapping,,58790.0,,Weaverville,,Unmodified,Flow,Debris,Debris,Slide,,,5563.0,29092.0
1,2008-10-07,292623.145099998,224534.864300001,POINT (292623.145099998 224534.864300001),13.942,1.5251999,1672066.0,PxF,137,,Buncombe,{C59A90E1-7B47-42BB-89BD-0EBF971D7A7F},Extremely rapid (>5 m/sec),2008-10-07,Landslide Hazard Mapping,,58791.0,,Weaverville,,Unmodified,Flow,Debris,Debris,Slide,,,5564.0,29092.0
1,2008-10-09,294492.894299999,221449.072299998,POINT (294492.894299999 221449.072299998),13.942,1.5536666,1671928.0,ArE,76,,Buncombe,{E4E6E8BE-FABA-4639-A412-801454886DB9},Extremely rapid (>5 m/sec),2008-10-09,Landslide Hazard Mapping,,60610.0,,Craggy Pinnacle,,Unmodified,Flow,Debris,Debris,Slide,,,5575.0,21490.0
1,2008-10-09,294543.634923846,221202.254578511,POINT (294543.634923846 221202.254578511),13.942,1.5536666,1672095.0,TpD,>200,,Buncombe,{4471EE1E-99B0-407C-B622-3E7DA2886A4E},,2008-10-09,Landslide Hazard Mapping,,60611.0,,Craggy Pinnacle,Extremely rapid (>5 m/sec),Road cut,,Debris,,Flow,,,5576.0,18821.0
1,2008-10-09,294492.468599997,221387.920200001,POINT (294492.468599997 221387.920200001),13.942,1.5536666,1671929.0,ArF,76,,Buncombe,{7F858DCD-B9FC-4104-825E-9C3033E4F312},Extremely rapid (>5 m/sec),2008-10-09,Landslide Hazard Mapping,,60609.0,,Craggy Pinnacle,,Unmodified,Flow,Debris,Debris,Slide,,,5574.0,11775.0
1,2008-10-15,315217.255199999,198839.6877,POINT (315217.255199999 198839.6877),57.552,3.0855331,1672095.0,TpD,>200,,Buncombe,{2D19FBA9-97A8-4642-AF94-BB1E65602E50},,2008-10-15,Landslide Hazard Mapping,,60612.0,,Lake Lure,,Road embankment,,Debris,,Slide - translational,,,5577.0,32427.0
1,2008-10-16,273955.661906714,199308.350719446,POINT (273955.661906714 199308.350719446),7.809,0.65753335,1672007.0,EdF,>200,,Buncombe,{5A74E0AE-8DE5-421D-8102-DD738651ECF0},,2008-10-16,Geohazards,,61424.0,,Dunsmore Mtn,,Road embankment,,Debris,,Flow,Inactive,,201707060001.0,21528.0
1,2008-10-16,274029.764899999,199395.889199998,POINT (274029.764899999 199395.889199998),7.809,0.65753335,1672007.0,EdF,>200,,Buncombe,{F20F40B0-8CA6-4FE7-AB39-2CC977564B8F},,2008-10-16,Landslide Hazard Mapping,,60614.0,,Dunsmore Mountain,Extremely rapid (>5 m/sec),Unmodified,,Debris,,Flow,,,5588.0,21528.0
1,2008-10-21,310942.372097208,214897.208799311,POINT (310942.372097208 214897.208799311),61.987,2.974733,1672007.0,EdF,>200,,Buncombe,{D63BB609-0530-4CA2-B072-E9558AB51026},,2008-10-21,Landslide Hazard Mapping,,58907.0,,Montreat,,Cut slope - Not road related,,Weathered rock,,Slide,,,5298.0,22702.0
1,2008-10-21,310898.594400004,215010.795499999,POINT (310898.594400004 215010.795499999),61.987,2.974733,1671929.0,ArF,76,,Buncombe,{316C7DA0-E7D2-4DFE-BC26-B72670C47358},,2008-10-21,Landslide Hazard Mapping,,58906.0,,Montreat,,Cut slope - Not road related,,Rock,,Slide,,,5297.0,15012.0
1,2008-10-21,308926.512699999,214992.545600001,POINT (308926.512699999 214992.545600001),49.143,2.4278333,1672007.0,EdF,>200,,Buncombe,{775B6499-0609-4AC5-86E0-10EA5C8D0B29},,2008-10-21,Landslide Hazard Mapping,,57991.0,,Montreat,Extremely rapid (>5 m/sec),Unmodified,,Debris,,Flow,,,358.0,13174.0
1,2008-10-21,309236.451200001,214885.717500001,POINT (309236.451200001 214885.717500001),49.143,2.4278333,1672095.0,TpD,>200,,Buncombe,{9A002E87-2A58-4C04-9355-A1362C8555FB},,2008-10-21,Landslide Hazard Mapping,,58910.0,,Montreat,Extremely rapid (>5 m/sec),Road embankment,,Debris,,Flow,,,5301.0,25465.0
1,2008-10-22,312896.266000003,204623.284699999,POINT (312896.266000003 204623.284699999),60.58,2.9513667,1672006.0,EdE,>200,,Buncombe,{EB074877-BE10-4A0C-91EF-E04957FD0105},,2008-10-22,Landslide Hazard Mapping,,60619.0,,Black Mountain,Extremely rapid (>5 m/sec),Unmodified,,Debris,,Flow,,,5604.0,32410.0
1,2008-10-22,312917.055699997,204596.292300001,POINT (312917.055699997 204596.292300001),60.58,2.9513667,1672006.0,EdE,>200,,Buncombe,{BE32A648-F038-420D-B81F-310147D41C9E},,2008-10-22,Landslide Hazard Mapping,,60618.0,,Black Mountain,Extremely rapid (>5 m/sec),Unmodified,,Debris,,Flow,,,5603.0,32410.0
1,2008-10-23,277934.0942,217050.397700001,POINT (277934.0942 217050.397700001),12.499,0.8593999,1672010.0,EvE2,>200,,Buncombe,{BA7BDA0E-5492-4D83-A7BF-9DB46FC0BBB2},,2008-10-23,Landslide Hazard Mapping,,58080.0,,Leicester,,Road cut,,Rock,,Slide - translational,,,453.0,32053.0
1,2008-10-29,309313.1796,209293.983899999,POINT (309313.1796 209293.983899999),24.973,1.6195666,1672095.0,TpD,>200,,Buncombe,{8E54F170-C8F2-41BF-B2BA-B840B7BD0C55},,2008-10-29,Landslide Hazard Mapping,,58776.0,,Black Mountain,,Stream bank,,Debris,,Slide - translational,,,5627.0,3018.0
1,2008-10-29,309325.902800001,209349.170499999,POINT (309325.902800001 209349.170499999),24.973,1.6195666,1672095.0,TpD,>200,,Buncombe,{417BB890-09DD-40D8-AEFF-525B99D5FA1F},,2008-10-29,Landslide Hazard Mapping,,58775.0,,Black Mountain,,Stream bank,,Debris,,Slide - translational,,,5626.0,3018.0
1,2008-10-29,316836.361500002,201486.9593,POINT (316836.361500002 201486.9593),40.547,2.4954,1671928.0,ArE,76,,Buncombe,{5997E835-6433-467E-8893-5C740908652A},,2008-10-29,Landslide Hazard Mapping,,58774.0,,Moffitt Hill,Extremely rapid (>5 m/sec),Unmodified,,Debris,,Flow,,,5625.0,19903.0
1,2008-10-30,270568.828599997,209322.791000001,POINT (270568.828599997 209322.791000001),14.179,1.1723,1672066.0,PxF,137,,Buncombe,{1A6DA099-D9A9-4AE9-AEAF-70241A993909},,2008-10-30,Landslide Hazard Mapping,,58780.0,,Enka,Extremely rapid (>5 m/sec),Unmodified,,Debris,,Flow,,,5631.0,11295.0
1,2008-10-30,270577.793399997,209363.307500001,POINT (270577.793399997 209363.307500001),14.179,1.1723,1671928.0,ArE,76,,Buncombe,{659D2F99-FB13-4067-ADD8-BA3FED96D441},,2008-10-30,Landslide Hazard Mapping,,58779.0,,Enka,Extremely rapid (>5 m/sec),Unmodified,,Debris,,Flow,,,5630.0,27301.0
1,2008-10-30,270295.457400002,209747.645,POINT (270295.457400002 209747.645),14.179,1.1723,1672006.0,EdE,>200,,Buncombe,{250DD2EF-27D3-411F-853B-C6FBDFD3749A},,2008-10-30,Landslide Hazard Mapping,,58781.0,,Enka,,Road cut,,Debris,,Slide - translational,,,5632.0,9894.0
1,2008-11-05,294057.405500002,219095.731699999,POINT (294057.405500002 219095.731699999),13.505,0.9422334,1672095.0,TpD,>200,,Buncombe,{5A76F205-C366-4D9E-9F58-CBB3161CE174},,2008-11-05,Landslide Hazard Mapping,,57994.0,,Craggy Pinnacle,,Cut slope - Not road related,,Debris,,Slide - rotational,,,360.0,17272.0
1,2008-11-05,293947.124600001,219200.0715,POINT (293947.124600001 219200.0715),13.505,0.9422334,1671929.0,ArF,76,,Buncombe,{044DC650-8966-40B0-BF8D-23D1AB7B9D2C},,2008-11-05,Landslide Hazard Mapping,,58232.0,,Craggy Pinnacle,,Unmodified,,Debris,,Slide - translational,,,369.0,18490.0
1,2008-11-05,293920.939599998,219107.077100001,POINT (293920.939599998 219107.077100001),13.505,0.9422334,1672007.0,EdF,>200,,Buncombe,{9DABBEC1-A4C8-4B9D-B43A-E7EC540DEA5E},,2008-11-05,Landslide Hazard Mapping,,58231.0,,Craggy Pinnacle,,Unmodified,,Debris,,Slide - rotational,,,368.0,18498.0
1,2008-12-18,302944.310900003,231811.638799999,POINT (302944.310900003 231811.638799999),35.817,3.9177666,1672006.0,EdE,>200,,Buncombe,{A006AA0A-6B85-40BF-82B0-8DF8E5EEBC45},,2008-12-18,Landslide Hazard Mapping,,59241.0,,Barnardsville,,Unmodified,,Debris,,Slide - rotational,,,4518.0,8415.0
1,2009-04-23,277523.506399997,196775.540100001,POINT (277523.506399997 196775.540100001),32.091,5.362767,1672095.0,TpD,>200,,Buncombe,{B80664F5-4368-40C7-B867-552B235A7E1D},,2009-04-23,Landslide Hazard Mapping,,59230.0,,Dunsmore Mountain,,Stream bank,,Debris,,Slide,,,5324.0,15900.0
1,2009-09-01,291331.167599998,211088.996599998,POINT (291331.167599998 211088.996599998),19.69,4.1692667,1672016.0,EwE,>200,,Buncombe,{EF81AEA3-9C0F-4877-ABFA-5135EE968D52},,2009-09-01,Landslide Hazard Mapping,,60918.0,,Asheville,Extremely rapid (>5 m/sec),Road cut,,Weathered rock,,Slide - translational,Suspended,,6058.0,27591.0
1,2010-02-24,289250.20949911,210730.500303959,POINT (289250.20949911 210730.500303959),38.614,4.858367,1672016.0,EwE,>200,,Buncombe,{12805D41-13F8-4FD8-8BDA-C4FE191833D1},,2010-02-24,Landslide Hazard Mapping,,61048.0,,Asheville,Extremely rapid (>5 m/sec),Cut slope - Not road related,,Weathered rock,,Slide - translational,Inactive,,201002241001.0,19810.0
1,2010-10-07,307462.915063701,205234.960509667,POINT (307462.915063701 205234.960509667),26.511,3.2007668,1671977.0,CdF,30,,Buncombe,{ACB055E1-C881-4FA8-88D7-4D19B2ED0264},,2010-10-07,Landslide Hazard Mapping,,60926.0,,,Extremely rapid (>5 m/sec),Road embankment,,Debris,,Flow,Inactive,,201010071001.0,29933.0
1,2011-02-21 00:00:00,267626.133400001,210050.288600001,POINT (267626.133400001 210050.288600001),23.509,1.5843666,1672107.0,Ud,>200,,Buncombe,{D877E75A-6F14-45A7-BB24-A5BF1FB84CCA},,2011-02-21,Landslide Hazard Mapping,,59140.0,4.0,Canton,Extremely rapid (>5 m/sec),Embankment - Not road related,,Debris,,Flow,Inactive,,5049.0,34413.0
1,2012-10-04 00:00:00,280637.656781739,211981.6408623,POINT (280637.656781739 211981.6408623),46.585,4.4644003,1672016.0,EwE,>200,,Buncombe,{9959B948-6034-420C-A2DF-88E1692370B1},,2012-10-04,Geohazards,,61401.0,,Enka,Very rapid (>3 m/min),Embankment - Not road related,,Debris,,Flow,Inactive,,201609270001.0,16113.0
1,2013-01-14 17:00:00,317829.703805999,202407.266679175,POINT (317829.703805999 202407.266679175),55.185,5.1649003,1671929.0,ArF,76,,Buncombe,{C2664535-9163-4EE6-ADFE-C254AA9CD5A2},,2014-12-14,Geohazards,,61334.0,,Moffitt Hill,Extremely rapid (>5 m/sec),Road embankment,,Debris,,Flow,Inactive,2013-01-14 17:00:00,201412140001.0,12169.0
1,2013-03-23 00:00:00,300433.077336856,215234.540436716,POINT (300433.077336856 215234.540436716),26.775,3.5119002,1672096.0,TpE,>200,,Buncombe,{18196DDF-2195-4A28-806D-79A79454F016},,2013-03-23,Geohazards,,61473.0,,Craggy Pinnacle,Rapid (>1.8 m/hr),Cut slope - Not road related,,Debris,,Slide,Active,,20180323001.0,14507.0
1,2013-05-06 00:00:00,293926.645089061,218928.110342857,POINT (293926.645089061 218928.110342857),58.44,5.8757,1672089.0,TkD,>200,,Buncombe,{9DEBDDF6-92EA-4551-A15C-C4A2D28E1C77},,2013-05-06,Geohazards,,61228.0,,Craggy Pinnacle,Slow (>1.6 m/yr),Cut slope - Not road related,,Debris,,Slide,Active,,201305060001.0,33361.0
1,2013-07-02 00:00:00,280448.375807977,211973.085958389,POINT (280448.375807977 211973.085958389),49.718,5.2220335,1672015.0,EwD,>200,,Buncombe,{21A8CBE2-13CB-41CE-8261-2B24F739DC5F},,2013-07-02,Landslide Hazard Mapping,,61340.0,,Enka,Very slow (>16 mm/yr),Road embankment,,Debris,,Slide,Active,,201307020001.0,27576.0
1,2013-07-02 00:00:00,280634.130680968,212007.546965286,POINT (280634.130680968 212007.546965286),49.718,5.2220335,1672016.0,EwE,>200,,Buncombe,{5078FB7E-A157-4488-98DE-D5BB72E77F22},,2013-07-02,Geohazards,,61342.0,,Enka,Very slow (>16 mm/yr),Road embankment,,Debris,,Slide,Active,,201307020003.0,16113.0
1,2013-07-02 00:00:00,280554.553510682,211977.871437984,POINT (280554.553510682 211977.871437984),49.718,5.2220335,1672009.0,EvD2,>200,,Buncombe,{597AF764-E7EB-4B05-87E2-6726C103F14A},,2013-07-02,Geohazards,,61341.0,,Enka,Very slow (>16 mm/yr),Road embankment,,Debris,,Slide,Inactive,,201307020002.0,839.0
1,2013-07-04 05:00:00,288973.226063689,212937.465280502,POINT (288973.226063689 212937.465280502),53.966,5.8908334,1672016.0,EwE,>200,,Buncombe,{D5FC4294-5F4E-43CB-86C8-5088A78683F4},,2014-01-17,Geohazards,,61170.0,,Asheville,,Embankment - Not road related,,Debris,,Slide,Active,2013-07-04 05:00:00,201401170001.0,647.0
1,2013-07-04 05:00:00,289502.618598251,211942.336551483,POINT (289502.618598251 211942.336551483),53.966,5.8908334,1672017.0,EwF,>200,,Buncombe,{55BDD401-AD50-4701-A941-706FEDAEAB93},,2014-02-28,Geohazards,,61225.0,,Asheville,,Road embankment,,Debris,,Slide,Inactive,2013-07-04 05:00:00,201402280001.0,34300.0
1,2013-07-04 06:00:00,288837.146417919,211534.740561249,POINT (288837.146417919 211534.740561249),53.966,5.8908334,1672090.0,TmD,>200,,Buncombe,{4EEE75D0-86AB-462F-9C9E-445ADE3FF7ED},,2017-10-23,Geohazards,,61447.0,,Asheville,Very rapid (>3 m/min),Road cut,,Debris,,Slide,Inactive - stabilized,2013-07-04 06:00:00,201710030002.0,3830.0
1,2013-07-04 06:00:00,289198.416981483,213476.88681042,POINT (289198.416981483 213476.88681042),53.966,5.8908334,1672006.0,EdE,>200,,Buncombe,{605C59E4-86E7-4202-A8A5-E1D22F4E2138},,2014-01-13,Geohazards,,61201.0,,Asheville,,Road unspecified,,Debris,,Slide,Inactive,2013-07-04 06:00:00,201401140001.0,2778.0
1,2013-07-04 06:00:00,290033.180985856,213554.268133497,POINT (290033.180985856 213554.268133497),53.966,5.8908334,1672007.0,EdF,>200,,Buncombe,{AB5BEA59-A923-42FD-83E1-C71F89D47EBC},,2014-06-03,Geohazards,,61233.0,,Asheville,Extremely rapid (>5 m/sec),Road embankment,Flow,Debris,,Slide,Inactive,2013-07-04 06:00:00,201406030001.0,745.0
1,2013-07-20 00:00:00,296363.17060871,217577.442939315,POINT (296363.17060871 217577.442939315),67.301,13.816365,1671928.0,ArE,76,,Buncombe,{D75ED673-95F6-4547-9F84-9072DE93C446},,2013-07-20,Geohazards,,61297.0,,Craggy Pinnacle,Slow (>1.6 m/yr),Road embankment,,Debris,,Slide,Inactive - stabilized,,201307200001.0,19006.0
1,2013-07-24 00:00:00,289953.6219576,216541.148534473,POINT (289953.6219576 216541.148534473),67.208,12.762832,1672006.0,EdE,>200,,Buncombe,{A41F4D13-D2CB-48CE-BA19-0456FFFBDACD},,2013-07-24,Geohazards,,61171.0,,Weaverville,Moderate (>13 m/mo),Embankment - Not road related,,Debris,,Slide,Active,,201307240001.0,1051.0
1,2013-09-16 00:00:00,296868.064842677,195664.656992986,POINT (296868.064842677 195664.656992986),20.802,2.4881334,1672082.0,SyE,58,,Buncombe,{3D73426C-8CEA-4D86-8DB1-DFA860053CDF},,2013-09-16,Geohazards,,61175.0,,Fruitland,Moderate (>13 m/mo),Embankment - Not road related,,Debris,,Slide,Inactive,,201309160001.0,10615.0
1,2014-01-14 00:00:00,306789.103904331,213076.721157,POINT (306789.103904331 213076.721157),60.402,5.3078337,1672010.0,EvE2,>200,,Buncombe,{2D0D0E2C-4D51-42FF-B23D-2C09248B0102},,2014-01-14,Geohazards,,61298.0,,Black Mountain,Moderate (>13 m/mo),Road cut,,Rock,,Slide - translational,Active,,201401140001.0,3207.0
1,2014-01-17 00:00:00,287742.409192344,206925.190331828,POINT (287742.409192344 206925.190331828),62.019,4.213633,1672015.0,EwD,>200,,Buncombe,{8F3B38D6-4208-4BA2-B214-5FD46722671D},,2014-01-17,Geohazards,,61202.0,,Asheville,,Road embankment,,Debris,,Slide,Inactive,,201401170001.0,23131.0
1,2014-05-28 00:00:00,297239.724804215,205872.07921578,POINT (297239.724804215 205872.07921578),36.871,3.4730997,1672096.0,TpE,>200,,Buncombe,{8AB1054B-D4D3-4EF6-ABA6-60769EB186C6},,2014-05-28,Geohazards,,61295.0,,Oteen,,Road embankment,,,,,Inactive,,201405280001.0,10119.0
1,2014-09-08 00:00:00,290811.318942589,197392.759144607,POINT (290811.318942589 197392.759144607),50.805,4.4411674,1672010.0,EvE2,>200,,Buncombe,{2416CCE1-45F4-413F-BB91-E7253FB85D11},Slow (>1.6 m/yr),2014-09-08,Geohazards,,61239.0,,Skyland,Slow (>1.6 m/yr),Road embankment,,Debris,,Slide,Active,,201409080001.0,22099.0
1,2014-10-16 00:00:00,310539.275415073,214996.970440267,POINT (310539.275415073 214996.970440267),81.804,5.7768,1672096.0,TpE,>200,,Buncombe,{F8B16AAF-E752-43B2-A2E9-937305EA656E},,2014-10-16,Geohazards,,61242.0,,Montreat,,Road cut,,Debris,,Slide,Active,,201410160002.0,6795.0
1,2014-10-16 00:00:00,310560.06209074,215001.945029316,POINT (310560.06209074 215001.945029316),81.804,5.7768,1672096.0,TpE,>200,,Buncombe,{AE6FA000-C7C3-4744-92D7-0E764FBDE15F},,2014-10-16,Geohazards,,61241.0,,Montreat,Very rapid (>3 m/min),Road cut,,Debris,,Slide,Active,,201410160001.0,6795.0
1,2014-10-28 00:00:00,288147.520167142,217764.642080676,POINT (288147.520167142 217764.642080676),45.652,2.8206,1672015.0,EwD,>200,,Buncombe,{0C6F130D-0ADA-425C-8E8F-B096F10A8DF0},,2014-10-28,Geohazards,,61243.0,,Weaverville,,Road embankment,,Debris,,Slide,Inactive,,201410280001.0,11583.0
1,2015-02-13 00:00:00,295650.565448852,205041.559850009,POINT (295650.565448852 205041.559850009),17.146,1.1457001,1672015.0,EwD,>200,,Buncombe,{F0E9D672-369B-4508-8C9E-E27890DC27DD},,2015-02-13,Geohazards,,61296.0,,Oteen,,Embankment - Not road related,,,,,Inactive,,201502130001.0,3305.0
1,2015-05-07 00:00:00,303781.856570284,221104.758869666,POINT (303781.856570284 221104.758869666),40.312,5.39,1671994.0,CxE,36,,Buncombe,{D204A8CF-4CA1-4464-97CB-9FB7BEFCB006},,2015-05-07,Geohazards,,61300.0,,Craggy Pinnacle,Extremely rapid (>5 m/sec),Road cut,,Rock,,Slide,Inactive,,201505070001.0,30767.0
