X,Y,OBJECTID,Process_ID,Project,County,Quad,Col_Date,Mvmnt_Date,SM_State,SM_Rate_1,SM_Mat_1,SM_Type_1,SM_Rate_2,SM_Mat_2,SM_Type_2,Slp_Config,Fatalities,Confidence,MapMethod,GlobalID,Sort_Date,IsLandslide,Avg_Rainfall_30day,Max_Rainfall_30day,Max_Rainfall_3day,R1d,R3d,R7d,R30d,API_14
306762.921053431,212977.261082992,61548.0,20190117003.0,Landslide Hazard Mapping,Buncombe,Black Mountain,2019-01-17,,Inactive,Rapid (>1.8 m/hr),Debris,Slide,,,,Embankment - Not road related,,,,{00492D3C-3555-46BD-84C6-B835B8384628},2019-01-17,1,7.2947665294011435,72.96399688720703,2.430000066757202,0.0,2.430000066757202,15.100999593734741,218.8429958820343,66.56791741723616
306775.181431158,212935.868248097,61549.0,20190117002.0,Landslide Hazard Mapping,Buncombe,Black Mountain,2019-01-17,,Active,Rapid (>1.8 m/hr),Debris,Slide,,,,Embankment - Not road related,,,,{A26D03E9-DCDA-41AE-A470-5EEE11CC4CB7},2019-01-17,1,7.2947665294011435,72.96399688720703,2.430000066757202,0.0,2.430000066757202,15.100999593734741,218.8429958820343,66.56791741723616
293557.550775355,209830.543391962,78695.0,202005060501.0,Landslide Hazard Mapping,Buncombe,Oteen,2020-05-06,,Inactive,,Earth,Slide,,,,Embankment - Not road related,,,,{99453A01-9D45-4EED-A4DD-C075E95F3D41},2020-05-06,1,5.194266669886807,57.5989990234375,2.7209999561309814,2.7209999561309814,2.7209999561309814,60.923998951911926,155.82800009660423,68.78667743330479
288614.446705812,208598.819395579,114247.0,202107280505.0,Landslide Hazard Mapping,Buncombe,,2021-07-28,,Active,,Debris,Slide,,,,,,,,{EABECD75-D132-4284-B222-F46C05BAE719},2021-07-28,1,5.069223192512679,27.844999313354492,10.308199882507324,10.308199882507324,17.209299564361572,38.216298937797546,152.07669577538036,80.47785968702593
291053.663153864,197796.478391123,115169.0,202108240512.0,Landslide Hazard Mapping,Buncombe,,2021-08-24,,,,Debris,Composite,,,,,,,,{691D4CC2-5E9D-428E-A147-332FEAD93458},2021-08-24,1,9.667909917980433,77.8572998046875,7.392399787902832,0.0,8.712899804115295,130.0608994588256,290.037297539413,174.37412462152363
291138.594573726,197990.153778474,115168.0,202108240515.0,Landslide Hazard Mapping,Buncombe,,2021-08-24,,,,Debris,Composite,,,,,,,,{EBD86E53-50AF-4FD0-BCBC-8A2825ECB3E4},2021-08-24,1,9.667909917980433,77.8572998046875,7.392399787902832,0.0,8.712899804115295,130.0608994588256,290.037297539413,174.37412462152363
291104.463255464,197895.697339561,115167.0,202108240514.0,Landslide Hazard Mapping,Buncombe,,2021-08-24,,,,Debris,Composite,,,,,,,,{28083088-AFA1-463B-BF56-C1E97758E94B},2021-08-24,1,9.667909917980433,77.8572998046875,7.392399787902832,0.0,8.712899804115295,130.0608994588256,290.037297539413,174.37412462152363
291056.044408626,197673.44689506,115165.0,202108240512.0,Landslide Hazard Mapping,Buncombe,,2021-08-24,,,,Debris,Composite,,,,,,,,{B15A2A55-6109-4150-9F55-B80DBEE4969F},2021-08-24,1,9.667909917980433,77.8572998046875,7.392399787902832,0.0,8.712899804115295,130.0608994588256,290.037297539413,174.37412462152363
291090.595984256,197467.814673878,115164.0,202108240510.0,Landslide Hazard Mapping,Buncombe,,2021-08-24,,Inactive,,Debris,Slide,,,,Road cut,,,,{B6887BEF-3586-4FC1-8BA1-70C86A188B25},2021-08-24,1,9.667909917980433,77.8572998046875,7.392399787902832,0.0,8.712899804115295,130.0608994588256,290.037297539413,174.37412462152363
291121.925790389,197742.503283173,115166.0,202108240513.0,Landslide Hazard Mapping,Buncombe,,2021-08-24,,,,Debris,Composite,,,,,,,,{6F22756B-E31E-4596-9F70-29B9C75F21B2},2021-08-24,1,9.667909917980433,77.8572998046875,7.392399787902832,0.0,8.712899804115295,130.0608994588256,290.037297539413,174.37412462152363
291106.557806895,197498.326182345,115162.0,202108240508.0,Landslide Hazard Mapping,Buncombe,,2021-08-24,,Inactive,,Debris,Slide,,,,Road cut,,,,{5872EBDE-95BD-440B-8841-F1CEAE4CF01A},2021-08-24,1,9.667909917980433,77.8572998046875,7.392399787902832,0.0,8.712899804115295,130.0608994588256,290.037297539413,174.37412462152363
290848.75334404,197346.177101562,115161.0,202108240505.0,Landslide Hazard Mapping,Buncombe,,2021-08-24,,Suspended,,Debris,Slide - rotational,,,,Road embankment,,,,{C5228436-BFC0-4FFA-AE14-F25381FCE6A3},2021-08-24,1,8.784023156599142,71.92350006103516,11.248600006103516,0.0,12.466499924659729,126.56689894199371,263.52069469797425,162.31513336330653
290949.378779659,197448.488771794,115159.0,202108240502.0,Landslide Hazard Mapping,Buncombe,,2021-08-24,,Suspended,,Debris,Slide,,,,Road embankment,,,,{2960580A-BA89-44D3-877A-B2A9D47E782E},2021-08-24,1,8.784023156599142,71.92350006103516,11.248600006103516,0.0,12.466499924659729,126.56689894199371,263.52069469797425,162.31513336330653
291100.355316782,197472.779558992,115163.0,202108240509.0,Landslide Hazard Mapping,Buncombe,,2021-08-24,,Inactive,,Debris,Slide,,,,Road cut,,,,{4ED2764B-E3D1-49FA-8D96-316283F35E90},2021-08-24,1,9.667909917980433,77.8572998046875,7.392399787902832,0.0,8.712899804115295,130.0608994588256,290.037297539413,174.37412462152363
291107.521993679,197546.187482795,115160.0,202108240503.0,Landslide Hazard Mapping,Buncombe,,2021-08-26,,Suspended,,,Slide,,,,,,,,{C86C6EF4-3B93-4BA0-BE15-95C2708F94BD},2021-08-26,1,9.575246590127547,77.8572998046875,0.0,0.0,0.0,26.12960024923086,287.2573977038264,150.85742226906123
300721.040299028,211913.273796808,116005.0,202108310502.0,Landslide Hazard Mapping,Buncombe,,2021-08-31,,Active,,Debris,Slide,,,,Unmodified,,,,{7769BE11-9757-42B7-9D98-C1E3608D9A42},2021-08-31,1,8.649146462976933,116.56759643554688,0.0,0.0,0.0,8.67389988899231,259.474393889308,104.206132911857
300912.878914493,212137.614985203,116006.0,202108310503.0,Landslide Hazard Mapping,Buncombe,,2021-08-31,,Inactive,,Debris,Slide,,,,,,,,{0C15656D-7881-45B5-9DB5-A23D19C6D1BD},2021-08-31,1,8.649146462976933,116.56759643554688,0.0,0.0,0.0,8.67389988899231,259.474393889308,104.206132911857
302335.574520566,211995.426615799,116007.0,202108310506.0,Landslide Hazard Mapping,Buncombe,,2021-08-31,,Inactive,,Debris,Slide,,,,Road unspecified,,,,{E47230CA-7C78-4224-840B-2D6C55E7E364},2021-08-31,1,9.440726450582344,126.9375991821289,0.0,0.0,0.0,16.66439986228943,283.22179351747036,116.45616528688116
299753.839430067,212970.638665523,116008.0,202108310512.0,Landslide Hazard Mapping,Buncombe,,2021-08-31,,Active,,Debris,Slide,,,,Road cut,,,,{295792FE-55C7-491B-A925-D15DE4FDA125},2021-08-31,1,8.649146462976933,116.56759643554688,0.0,0.0,0.0,8.67389988899231,259.474393889308,104.206132911857
299987.524743841,213225.981232492,116009.0,202108310514.0,Landslide Hazard Mapping,Buncombe,,2021-08-31,,Inactive,,Debris,Slide,,,,Road cut,,,,{F714E7AC-81A8-4CBB-93BC-88560A7C33A4},2021-08-31,1,8.649146462976933,116.56759643554688,0.0,0.0,0.0,8.67389988899231,259.474393889308,104.206132911857
302983.348770287,212844.920917165,116010.0,202108310516.0,Landslide Hazard Mapping,Buncombe,,2021-08-31,,Active,,Debris,Slide,,,,Road cut,,,,{66E885B9-5C99-444B-B8B4-5C07FE098625},2021-08-31,1,9.440726450582344,126.9375991821289,0.0,0.0,0.0,16.66439986228943,283.22179351747036,116.45616528688116
302687.353762656,212849.75516572,116011.0,202108310518.0,Landslide Hazard Mapping,Buncombe,,2021-08-31,,,,Debris,Slide,,,,Unmodified,,,,{087C5735-5435-4E67-B22E-7E64ADD4F59E},2021-08-31,1,9.440726450582344,126.9375991821289,0.0,0.0,0.0,16.66439986228943,283.22179351747036,116.45616528688116
302454.781943289,211564.884411639,116012.0,202109130501.0,Landslide Hazard Mapping,Buncombe,,2021-09-13,,Inactive,,Debris,,,,,Road embankment,,,,{55068D9B-3BF0-4295-A609-2EF84AC6C079},2021-09-13,1,11.903339672088624,126.9375991821289,0.0,0.0,0.0,56.709497690200806,357.1001901626587,109.47485756428982
285378.175106226,210101.916417347,116435.0,202111080502.0,Landslide Hazard Mapping,Buncombe,,2021-10-08,,Active,,Weathered rock,Slide,,,,Road embankment,,,,{33993078-EDBD-46F6-AAE5-CB538C092EA5},2021-10-08,1,4.005419987191757,68.8832015991211,68.8832015991211,68.8832015991211,87.71610045433044,95.25240015983582,120.1625996157527,100.54138366920319
271912.537071358,205305.564512294,118877.0,202112300506.0,Landslide Hazard Mapping,Buncombe,,2021-12-30,,,,Debris,Slide,,,,Road cut,,,,{EAD26B44-ADC7-47CA-A74B-01F328547ABB},2021-12-30,1,0.7120733183207145,11.596199989318848,1.5259000062942505,1.5259000062942505,1.5259000062942505,1.5259000062942505,21.362199549621437,10.059362900963736
