X,Y,OBJECTID,Process_ID,Project,County,Quad,Col_Date,Mvmnt_Date,SM_State,SM_Rate_1,SM_Mat_1,SM_Type_1,SM_Rate_2,SM_Mat_2,SM_Type_2,Slp_Config,Fatalities,Confidence,MapMethod,GlobalID,Sort_Date,IsLandslide,Avg_Rainfall_30day,Max_Rainfall_30day,Max_Rainfall_3day,R1d,R3d,R7d,R30d,API_14
310791.233408644,224438.679714088,58783.0,2380.0,Blue Ridge Parkway,Buncombe,Montreat,2006-11-01,2004-09-06 08:00:00,,,Debris,Slide,,,,Road embankment,,,,{7B9729CD-E35D-47E8-A5AD-731872270B8E},2004-09-06 08:00:00,1,5.084100008010864,50.52199935913086,5.383999824523926,0.0,5.383999824523926,84.99899959564209,152.52300024032593,92.076319818013
272546.123800002,195966.2733,59141.0,5050.0,Landslide Hazard Mapping,Buncombe,Dunsmore Mountain,2008-02-15,2004-09-06 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{8B02C591-2D6E-441A-97B9-A494360E408E},2004-09-06 17:00:00,1,3.3625666397313276,25.812999725341797,2.311000108718872,0.0,2.311000108718872,58.42799913883209,100.87699919193983,56.20994330007045
311539.132308753,215725.411460987,58909.0,5300.0,Landslide Hazard Mapping,Buncombe,Montreat,2008-10-21,2004-09-06 17:00:00,,,Debris,Slide,,,,Road embankment,,,,{16AAAEFE-AE37-4C99-ACBA-93A68817AA32},2004-09-06 17:00:00,1,4.706833316882451,45.513999938964844,4.960999965667725,0.0,4.960999965667725,72.37999987602234,141.20499950647354,83.84013156055155
305931.935999997,226819.487799998,59273.0,4497.0,Landslide Hazard Mapping,Buncombe,Montreat,,2004-09-06 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{6761AF67-A21A-4F76-A065-94B4ADCA3E3C},2004-09-06 17:00:00,1,4.0517332648237545,30.924999237060547,3.9639999866485596,0.0,3.9639999866485596,74.22499775886536,121.55199794471264,72.4527575055681
266672.014899999,199768.924600001,59283.0,4975.0,Landslide Hazard Mapping,Buncombe,Cruso,2008-02-05,2004-09-06 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{9E5FCCDA-3131-4DF6-B49F-13EB173B9386},2004-09-06 17:00:00,1,3.1872000062217314,16.95199966430664,1.965999960899353,0.08699999749660492,2.052999958395958,32.22099982202053,95.61600018665195,46.099505004913354
309606.376699999,214998.569499999,59346.0,5302.0,Landslide Hazard Mapping,Buncombe,Montreat,,2004-09-06 17:00:00,,,,,,,, ,,,,{5979DE8C-5DA4-4B8E-8720-AB69085BA0A0},2004-09-06 17:00:00,1,5.550900061925252,43.367000579833984,2.936000108718872,0.0,2.936000108718872,58.4470009803772,166.52700185775757,80.57705469288537
310912.548299998,215675.790100001,59347.0,5303.0,Landslide Hazard Mapping,Buncombe,Montreat,,2004-09-06 17:00:00,,,,,,,, ,,,,{89A1B27D-107C-409B-9965-847097B84E1A},2004-09-06 17:00:00,1,4.706833316882451,45.513999938964844,4.960999965667725,0.0,4.960999965667725,72.37999987602234,141.20499950647354,83.84013156055155
311394.8552,215188.2313,59348.0,5304.0,Landslide Hazard Mapping,Buncombe,Montreat,,2004-09-06 17:00:00,,,,,,,, ,,,,{0C250D0E-BD86-43C5-A174-7B7FF11D02B3},2004-09-06 17:00:00,1,4.312500022087867,40.422000885009766,3.4630000591278076,0.0,3.4630000591278076,55.48200082778931,129.375000662636,67.91129352054293
310331.984300002,214936.297600001,59349.0,5305.0,Landslide Hazard Mapping,Buncombe,Montreat,,2004-09-06 17:00:00,,,,,,,,Unmodified,,,,{6155CD51-0B3B-43D5-AF8A-820B8724624B},2004-09-06 17:00:00,1,4.312500022087867,40.422000885009766,3.4630000591278076,0.0,3.4630000591278076,55.48200082778931,129.375000662636,67.91129352054293
310530.0691,215015.617699999,58908.0,5299.0,Landslide Hazard Mapping,Buncombe,Montreat,2008-10-21,2004-09-06 17:00:00,,,Debris,Slide,,,,Stream bank,,,,{E8ABB29D-2F53-403D-966F-178F6E844BC4},2004-09-06 17:00:00,1,4.312500022087867,40.422000885009766,3.4630000591278076,0.0,3.4630000591278076,55.48200082778931,129.375000662636,67.91129352054293
267378.01864657,213612.964980901,59355.0,5085.0,Landslide Hazard Mapping,Buncombe,Canton,2008-03-06,2004-09-06 17:00:00,,,Debris,Slide - translational,,,,Road embankment,,,,{2015AC67-DA5A-411E-91C8-C1AA0E68FF59},2004-09-06 17:00:00,1,3.137366689244906,37.13600158691406,1.2970000505447388,0.0,1.2970000505447388,22.732999563217163,94.12100067734718,35.63799428220819
272198.554099999,212595.0031,59352.0,5075.0,Landslide Hazard Mapping,Buncombe,Enka,2008-03-03,2004-09-06 17:00:00,,,Weathered rock,Slide - translational,,,,Cut slope - Not road related,,,,{6EA83B46-93AB-4CA6-980F-C16F0F371123},2004-09-06 17:00:00,1,3.3371332405678307,44.266998291015625,1.8489999771118164,0.0,1.8489999771118164,23.68999934196472,100.11399721703492,37.843854400743105
269374.075300001,206684.954700001,60882.0,5001.0,Landslide Hazard Mapping,Buncombe,Canton,2008-02-12,2004-09-06 17:00:00,,,Debris,Slide - translational,,,,Stream bank,,,,{C7966EB8-347D-47DF-BE37-65D3100D0AC2},2004-09-06 17:00:00,1,3.0269000778595605,32.012001037597656,2.242000102996826,0.5139999985694885,2.7560001015663147,26.00800049304962,90.80700233578682,37.47007076203261
300650.672791049,213087.424612187,60917.0,20110221171.0,Landslide Hazard Mapping,Buncombe,Oteen,2008-05-01,2004-09-06 17:00:00,,,Debris,Slide,Extremely rapid (>5 m/sec),Debris,Flow,Unmodified,,,,{147C1895-97B0-4686-98E7-0BDDC2C55D24},2004-09-06 17:00:00,1,5.889733355244001,31.19300079345703,2.2230000495910645,0.0,2.2230000495910645,51.77600032091141,176.69200065732002,87.71951075674319
274607.697490563,210040.296216526,61379.0,201308150001.0,Geohazards,Buncombe,Enka,2013-07-09,2004-09-06 17:00:00,Active,Very slow (>16 mm/yr),Debris,Slide,,,,Embankment - Not road related,,,,{6B455B5E-0611-4FD8-927A-4CBC337F527A},2004-09-06 17:00:00,1,3.0408999738593896,28.51099967956543,1.9919999837875366,0.3179999887943268,2.3099999725818634,24.99999961256981,91.22699921578169,38.20136598905645
301634.7883,221666.383699998,58158.0,640.0,Geohazards,Buncombe,Craggy Pinnacle,2005-05-11,2004-09-06 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{EF665E0A-A9EA-4DDA-AF16-2D07E006451E},2004-09-06 17:00:00,1,4.232933375736078,29.916000366210938,3.1500000953674316,0.0,3.1500000953674316,62.00100040435791,126.98800127208233,71.303047787122
301653.486900002,221641.320599999,58157.0,639.0,Geohazards,Buncombe,Craggy Pinnacle,2005-05-11,2004-09-06 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{D6FDA923-4241-497E-BBDE-CA2D4A80C223},2004-09-06 17:00:00,1,4.232933375736078,29.916000366210938,3.1500000953674316,0.0,3.1500000953674316,62.00100040435791,126.98800127208233,71.303047787122
305247.961499996,222107.308200002,60600.0,5502.0,Blue Ridge Parkway,Buncombe,Montreat,2008-09-18,2004-09-06 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{3EB84A6D-4FE7-4BCF-9A3B-19F7F0780D57},2004-09-06 17:00:00,1,5.019333351155122,42.59000015258789,4.288000106811523,0.0,4.288000106811523,79.11900043487549,150.58000053465366,88.19486775248886
305128.222199999,222234.1417,60599.0,5501.0,Blue Ridge Parkway,Buncombe,Montreat,,2004-09-06 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{93E5A57B-95C8-4E4E-BFF4-D5511666237E},2004-09-06 17:00:00,1,5.019333351155122,42.59000015258789,4.288000106811523,0.0,4.288000106811523,79.11900043487549,150.58000053465366,88.19486775248886
304250.813600004,223190.075199999,58116.0,615.0,Geohazards,Buncombe,Craggy Pinnacle,,2004-09-06 17:00:00,,,,,,,,Unmodified,,,,{64A09BAB-EA4F-49A2-BC4F-93FC01F8743B},2004-09-06 17:00:00,1,5.019333351155122,42.59000015258789,4.288000106811523,0.0,4.288000106811523,79.11900043487549,150.58000053465366,88.19486775248886
299544.2271,232056.324000001,59521.0,5356.0,Landslide Hazard Mapping,Buncombe,Barnardsville,2008-07-02,2004-09-06 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{8BFF04EB-2B6F-4164-81B4-D6EECA52DB64},2004-09-06 17:00:00,1,3.6817333517363293,25.020000457763672,4.232999801635742,0.0,4.232999801635742,68.90500020980835,110.45200055208988,64.01570123046417
311021.272600003,223068.556899998,60597.0,5499.0,Landslide Hazard Mapping,Buncombe,Montreat,2008-09-09,2004-09-06 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{57D92C25-52A6-4C29-94FC-A0724E5D0890},2004-09-06 17:00:00,1,5.084100008010864,50.52199935913086,5.383999824523926,0.0,5.383999824523926,84.99899959564209,152.52300024032593,92.076319818013
302021.006399997,223662.391100001,60786.0,4480.0,Landslide Hazard Mapping,Buncombe,Craggy Pinnacle,,2004-09-06 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{385BD110-045D-450E-86BD-3DDA1CD79B78},2004-09-06 17:00:00,1,4.232933375736078,29.916000366210938,3.1500000953674316,0.0,3.1500000953674316,62.00100040435791,126.98800127208233,71.303047787122
301871.381700002,223876.770599999,60787.0,4481.0,Landslide Hazard Mapping,Buncombe,Craggy Pinnacle,,2004-09-06 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{1D68D0EB-0AF7-48C0-A608-C1979354F413},2004-09-06 17:00:00,1,4.232933375736078,29.916000366210938,3.1500000953674316,0.0,3.1500000953674316,62.00100040435791,126.98800127208233,71.303047787122
310999.046899997,214949.8464,58777.0,5628.0,Landslide Hazard Mapping,Buncombe,Montreat,2008-10-21,2004-09-06 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Cut slope - Not road related,,,,{01EBF686-0AE9-4564-9AC3-1D635EBE07A3},2004-09-06 17:00:00,1,4.312500022087867,40.422000885009766,3.4630000591278076,0.0,3.4630000591278076,55.48200082778931,129.375000662636,67.91129352054293
301706.839500003,221932.329799999,60788.0,4483.0,Landslide Hazard Mapping,Buncombe,Craggy Pinnacle,,2004-09-06 17:00:00,,,,,,,,Road cut,,,,{589DC77B-A0B7-4105-BD95-0F8A34C2A407},2004-09-06 17:00:00,1,4.232933375736078,29.916000366210938,3.1500000953674316,0.0,3.1500000953674316,62.00100040435791,126.98800127208233,71.303047787122
304674.343955282,224619.214791408,60789.0,4484.0,Landslide Hazard Mapping,Buncombe,Montreat,,2004-09-06 17:00:00,,,,,,,,Road cut,,,,{ECC25666-BB80-4186-BF06-F10D94AF7C4F},2004-09-06 17:00:00,1,5.019333351155122,42.59000015258789,4.288000106811523,0.0,4.288000106811523,79.11900043487549,150.58000053465366,88.19486775248886
262140.619000003,220544.513999999,60903.0,5191.0,Landslide Hazard Mapping,Buncombe,Sandymush,2008-03-20,2004-09-06 17:00:00,,,Debris,Slide,Extremely rapid (>5 m/sec),Debris,Flow,Unmodified,,,,{3D724714-ECD4-4B4B-A1E2-7FD65090FCD6},2004-09-06 17:00:00,1,1.9486666773601125,23.166000366210938,1.1440000534057617,0.0,1.1440000534057617,17.837999736890197,58.460000320803374,22.212642884386675
269363.5198,194740.923099998,59143.0,5059.0,Landslide Hazard Mapping,Buncombe,Dunsmore Mountain,2008-02-29,2004-09-16 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Embankment - Not road related,,,,{9DB0B13D-6396-4497-A084-D831B2577FE6},2004-09-16 17:00:00,1,10.099566661558734,192.5260009765625,0.0,0.0,0.0,5.810999870300293,302.98699984676205,160.41017391456876
277058.548811354,210219.775711354,58069.0,441.0,Geohazards,Buncombe,Enka,2004-09-23,2004-09-16 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road cut,,,,{D151592A-69F9-40F5-986E-53C9E11457C7},2004-09-16 17:00:00,1,7.5538666870445015,147.76300048828125,0.0,0.0,0.0,8.170000076293945,226.61600061133504,118.79766920837935
277082.840099998,210349.298,58054.0,440.0,Geohazards,Buncombe,Enka,2004-09-23,2004-09-16 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{3790C10B-47FA-4068-ADEF-8B210F0296D1},2004-09-16 17:00:00,1,7.5538666870445015,147.76300048828125,0.0,0.0,0.0,8.170000076293945,226.61600061133504,118.79766920837935
274236.265000001,196177.030200001,59139.0,5048.0,Landslide Hazard Mapping,Buncombe,Dunsmore Mountain,2008-02-14,2004-09-16 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{576C4F53-E27A-46EF-A81B-2B2BEB9A8A9F},2004-09-16 17:00:00,1,10.974299800147612,211.25999450683594,0.0,0.0,0.0,6.314000129699707,329.2289940044284,175.01021127704522
274091.8486,196498.5748,59138.0,5047.0,Landslide Hazard Mapping,Buncombe,Dunsmore Mountain,2008-02-14,2004-09-16 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{31A905A8-C8F8-4E7D-8361-B3DB20467B18},2004-09-16 17:00:00,1,10.974299800147612,211.25999450683594,0.0,0.0,0.0,6.314000129699707,329.2289940044284,175.01021127704522
277020.884599999,210096.255199999,58071.0,443.0,Geohazards,Buncombe,Enka,2004-09-23,2004-09-16 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{1CC71DDD-A855-4EDB-A384-94990F1FB650},2004-09-16 17:00:00,1,7.5538666870445015,147.76300048828125,0.0,0.0,0.0,8.170000076293945,226.61600061133504,118.79766920837935
268913.230700001,199742.534000002,60880.0,4993.0,Landslide Hazard Mapping,Buncombe,Cruso,2008-02-05,2004-09-16 17:00:00,,,Debris,Slide,,,,Road cut,,,,{AF4C02BB-30FC-4D98-B38A-B59D296AF4A9},2004-09-16 17:00:00,1,8.332733330798025,163.72000122070312,0.0,0.0,0.0,2.619999885559082,249.98199992394075,130.7156093787019
276982.017399997,210173.183499999,58070.0,442.0,Geohazards,Buncombe,Enka,2004-09-23,2004-09-16 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{B94766B1-1124-48A0-87FF-F51686DD28F8},2004-09-16 17:00:00,1,7.5538666870445015,147.76300048828125,0.0,0.0,0.0,8.170000076293945,226.61600061133504,118.79766920837935
280044.940700002,200164.847800001,59197.0,5319.0,Landslide Hazard Mapping,Buncombe,Dunsmore Mountain,2009-03-23,2004-09-16 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road cut,,,,{DE66FDC0-E14B-45B1-B9F6-BCC776BE8C98},2004-09-16 17:00:00,1,8.317400192469359,158.29600524902344,0.0,0.0,0.0,3.8239998817443848,249.52200577408075,130.83430771968364
274155.238200001,196642.305500001,58848.0,5645.0,Landslide Hazard Mapping,Buncombe,Dunsmore Mountain,,2004-09-16 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{9CB57B7B-0852-4A04-AA91-E8B56077D145},2004-09-16 17:00:00,1,10.974299800147612,211.25999450683594,0.0,0.0,0.0,6.314000129699707,329.2289940044284,175.01021127704522
276977.151799999,209919.138999999,58072.0,444.0,Geohazards,Buncombe,Enka,2004-09-23,2004-09-16 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road cut,,,,{BC9C311A-753E-4DEB-A5C9-F197FF1939FC},2004-09-16 17:00:00,1,7.5538666870445015,147.76300048828125,0.0,0.0,0.0,8.170000076293945,226.61600061133504,118.79766920837935
