X,Y,OBJECTID,Process_ID,Project,County,Quad,Col_Date,Mvmnt_Date,SM_State,SM_Rate_1,SM_Mat_1,SM_Type_1,SM_Rate_2,SM_Mat_2,SM_Type_2,Slp_Config,Fatalities,Confidence,MapMethod,GlobalID,Sort_Date,IsLandslide,Random_Date,Avg_Rainfall_30day,Max_Rainfall_30day,Max_Rainfall_3day,R1d,R3d,R7d,R30d,API_14
260564.880950284,217961.05108540657,,,,,,,,,,,,,,,,,,,,,0,2021-02-19 10:14:43,5.425923187534014,26.391698837280273,26.391698837280273,26.391698837280273,40.49129867553711,73.04759788513184,162.77769562602043,84.08623783016122
278407.22811708134,204781.2030359496,,,,,,,,,,,,,,,,,,,,,0,2018-05-21 02:04:28,6.491199964781602,47.733001708984375,25.336999893188477,15.4399995803833,63.530999183654785,107.4189977645874,194.73599894344807,112.93360346288232
276837.54566956626,205400.0305907294,,,,,,,,,,,,,,,,,,,,,0,2020-02-27 18:54:02,6.056166704495748,54.04199981689453,12.147000312805176,0.0,14.564000368118286,20.378000497817993,181.68500113487244,65.6879789166432
314619.98691797385,197584.9568096937,,,,,,,,,,,,,,,,,,,,,0,2017-10-29 13:02:01,8.07063330610593,103.86399841308594,0.0,0.0,0.0,103.72700119018555,242.11899918317795,113.35689021137361
271444.98922802514,208735.8867930462,,,,,,,,,,,,,,,,,,,,,0,2020-10-15 12:14:34,6.416066644589106,53.84700012207031,3.059999942779541,0.0,3.059999942779541,65.4850001335144,192.4819993376732,83.45083563353255
305876.2266789072,209102.19440395824,,,,,,,,,,,,,,,,,,,,,0,2020-07-02 10:54:21,2.260599999486779,13.916999816894531,10.151000022888184,0.0,10.153000022983178,10.153000022983178,67.81799998460338,30.463614218442107
306327.5361796352,215167.30813653697,,,,,,,,,,,,,,,,,,,,,0,2018-10-10 00:14:14,9.396233379344146,106.8759994506836,11.529000282287598,11.529000282287598,17.034000158309937,17.034000158309937,281.88700138032436,79.48346149331938
275773.8905679177,203350.59604126352,,,,,,,,,,,,,,,,,,,,,0,2017-05-04 22:53:45,5.999000066518784,34.79100036621094,19.187000274658203,0.0,20.315000295639038,20.95100027322769,179.9700019955635,79.69399796531236
285994.14767036773,214806.13250433095,,,,,,,,,,,,,,,,,,,,,0,2021-11-07 12:34:24,2.3551865617434182,35.488197326660156,2.34879994392395,0.0,3.2268999218940735,5.050699889659882,70.65559685230255,20.320379319272813
286052.9129300516,208146.18274643112,,,,,,,,,,,,,,,,,,,,,0,2019-03-25 09:06:42,2.5611666679382323,11.307999610900879,4.90500020980835,0.0,4.90500020980835,4.90500020980835,76.83500003814697,23.994097155422697
275347.2141801184,214676.60174837903,,,,,,,,,,,,,,,,,,,,,0,2021-06-18 22:42:18,2.0548499379850305,16.623998641967773,0.0,0.0,0.0,17.467699617147446,61.64549813955091,27.362063047036504
308625.51698581566,220746.64462786613,,,,,,,,,,,,,,,,,,,,,0,2020-05-22 04:51:09,8.474366760253906,57.71900177001953,57.165000915527344,50.51900100708008,146.47700119018555,146.47700119018555,254.2310028076172,162.30168011750422
281328.9410088084,227268.55965138285,,,,,,,,,,,,,,,,,,,,,0,2020-11-21 13:11:49,3.1767333641648294,32.707000732421875,0.0,0.0,0.0,0.0,95.30200092494488,32.45528504891891
