Max_Rainfall_30day,Avg_Rainfall_30day,Soil_Depth_cm,Elevation_m,Slope_deg,SHAP_Max_Rainfall_30day,SHAP_Avg_Rainfall_30day,SHAP_Soil_Depth_cm,SHAP_Elevation_m,SHAP_Slope_deg,IsLandslide
24.224,4.3214006,69.0,695.5693359375,5.743333478787576,0.021496667189639992,0.10296333153441083,0.28606332605995705,0.03506333312077913,0.0553133323835209,1
16.085,4.2390003,36.0,713.0020141601562,14.183644906350509,0.03892999864881858,0.09417999907338526,0.38708832207194066,0.06786333289230242,0.012838333446998149,1
14.531,1.8985333,200.0,930.3201904296876,26.504300213080285,0.2696499931975268,0.14741666486894245,-0.022408332361956128,0.0455833324091509,0.08065833184460644,1
50.522,5.0841,200.0,760.4298095703125,13.136437811893146,0.10992333227011841,0.12160666494164615,-0.0017849995801225305,0.1176316654245602,0.0035233333409996704,1
25.813,3.362567,76.0,1050.29150390625,30.99843646998912,0.020501667200005614,0.21954333058034536,0.08683499740727711,0.03549333209753968,0.11852666504855733,1
45.514,4.7068334,200.0,672.4782104492188,5.6698758869022665,0.022435000501573085,-0.05163166580721736,-0.020289999564993194,-0.005673332798760384,-0.013939999713329598,1
30.925,4.0517335,137.0,1018.1727905273438,28.581959359549582,0.034755000411532816,0.07372999981802422,0.013530000057653525,0.04835499830543995,0.12052999859966804,1
16.952,3.1872,200.0,1254.79150390625,25.571582990043375,0.03164833247254137,0.18478999714832753,-0.012493332825251856,0.028989998881006614,0.09796499874792061,1
43.367,5.5509,200.0,632.1166381835938,5.61246904513268,0.11111833263654262,-0.005973333521396853,-1.4999844715930521e-05,0.23539332961372567,0.09037666583841202,1
45.514,4.7068334,200.0,639.2763061523438,5.8817000583975245,0.1213633328070864,0.04128833267081063,-0.010703333079000003,0.24900499664188827,0.07994666583137587,1
40.422,4.3125,200.0,643.0394897460938,3.3672464594447264,0.1530066651821835,0.14246499732253143,-0.012018332830048167,0.1810483303834917,0.0863983315601945,1
40.422,4.3125,200.0,645.9832153320312,3.5426885741948015,0.13641999860818033,0.14315333036414812,-0.012988332889508456,0.11821166558773256,0.06610333203629125,1
40.422,4.3125,200.0,645.6275024414062,2.7192935593680194,0.14890833190467676,0.1643083302746527,-0.010799999579321594,0.14169999838224612,0.12678333082236348,1
37.136,3.1373668,200.0,665.84716796875,4.8211758585625875,0.07361999901651871,0.22232832922250964,8.666700741741807e-05,0.11952833222399932,0.07533666553208604,1
44.267,3.3371332,200.0,648.8260498046875,17.883261423882782,0.08544333247060422,0.21480999565799722,-0.011673332477221266,0.10135999847610946,0.010960000036284327,1
32.012,3.0269,200.0,770.6116943359375,32.315049531972605,0.01946000045572873,0.19064332980371546,-0.007548332864535041,0.032843333106138746,0.305501661276794,1
31.193,5.889734,200.0,659.1643676757812,7.923609769092145,0.00966333353833761,0.10761332963476888,-0.004403332895017229,0.13188833166786934,0.07613833275274373,1
28.511,3.0409002,200.0,720.662109375,27.73938045356964,0.02390666736406274,0.16851499698648695,-0.011276665987679735,0.0679983327240916,0.21175666301336604,1
29.916,4.2329335,36.0,762.7011108398438,9.986247021938116,0.017263333566952498,0.08664666632539593,0.4152799885778222,0.037938332837657074,0.01377166610036511,1
29.916,4.2329335,36.0,754.4640502929688,21.845395527526936,0.00026333381596487014,0.0837716657819692,0.3908216556737898,0.031138333123526537,0.0049050001881551,1
42.59,5.0193334,36.0,851.5908813476562,14.44860605524815,0.06272833347844425,-0.011546665451605804,0.28876165848283564,0.005844999144319445,0.005111667095334269,1
42.59,5.0193334,36.0,826.1873168945312,23.28952862568071,0.07039166684786323,3.3334628096781674e-05,0.2800333253201097,0.029433332468033768,0.031008333474164828,1
42.59,5.0193334,200.0,879.4654541015625,27.027066906860465,0.11201999925833661,0.04291999990178738,-0.01007999966852367,0.008761666177306324,0.11727833211189136,1
25.02,3.6817334,200.0,840.80029296875,23.16916584317331,0.013390000180224888,0.2283899960241979,-0.018143332583131267,0.07312333198322449,0.08413999871117994,1
