IsLandslide,Event_Date,Sort_Date,Random_Date,X,Y,Elevation_m,Slope_deg,Soil_Depth_cm,Avg_Rainfall_30day,Max_Rainfall_30day,Max_Rainfall_3day,R1d,R3d,R7d,R30d,API_14,County,MUKEY,MUSYM,GlobalID,OBJECTID,Data_Type,Source_Period
1,2004-09-06 17:00:00,2004-09-06 17:00:00,,299544.2271,232056.324000001,,,,3.6817333517363298,25.020000457763672,4.232999801635742,0.0,4.232999801635742,68.90500020980835,110.45200055208988,64.01570123046417,Buncombe,,,{8BFF04EB-2B6F-4164-81B4-D6EECA52DB64},59521.0,Landslide,1980_2021
1,2004-09-06 17:00:00,2004-09-06 17:00:00,,300650.672791049,213087.424612187,,,,5.889733355244001,31.19300079345703,2.2230000495910645,0.0,2.2230000495910645,51.77600032091141,176.69200065732002,87.71951075674319,Buncombe,,,{147C1895-97B0-4686-98E7-0BDDC2C55D24},60917.0,Landslide,1980_2021
1,2004-09-06 17:00:00,2004-09-06 17:00:00,,301634.7883,221666.383699998,,,,4.232933375736078,29.916000366210938,3.1500000953674316,0.0,3.1500000953674316,62.00100040435791,126.98800127208231,71.303047787122,Buncombe,,,{EF665E0A-A9EA-4DDA-AF16-2D07E006451E},58158.0,Landslide,1980_2021
1,2004-09-06 17:00:00,2004-09-06 17:00:00,,301653.486900002,221641.320599999,,,,4.232933375736078,29.916000366210938,3.1500000953674316,0.0,3.1500000953674316,62.00100040435791,126.98800127208231,71.303047787122,Buncombe,,,{D6FDA923-4241-497E-BBDE-CA2D4A80C223},58157.0,Landslide,1980_2021
1,2004-09-06 17:00:00,2004-09-06 17:00:00,,301706.839500003,221932.329799999,,,,4.232933375736078,29.916000366210938,3.1500000953674316,0.0,3.1500000953674316,62.00100040435791,126.98800127208231,71.303047787122,Buncombe,,,{589DC77B-A0B7-4105-BD95-0F8A34C2A407},60788.0,Landslide,1980_2021
1,2004-09-06 17:00:00,2004-09-06 17:00:00,,301871.381700002,223876.770599999,,,,4.232933375736078,29.916000366210938,3.1500000953674316,0.0,3.1500000953674316,62.00100040435791,126.98800127208231,71.303047787122,Buncombe,,,{1D68D0EB-0AF7-48C0-A608-C1979354F413},60787.0,Landslide,1980_2021
1,2004-09-06 17:00:00,2004-09-06 17:00:00,,302021.006399997,223662.391100001,,,,4.232933375736078,29.916000366210938,3.1500000953674316,0.0,3.1500000953674316,62.00100040435791,126.98800127208231,71.303047787122,Buncombe,,,{385BD110-045D-450E-86BD-3DDA1CD79B78},60786.0,Landslide,1980_2021
1,2004-09-06 17:00:00,2004-09-06 17:00:00,,304250.813600004,223190.075199999,,,,5.019333351155122,42.59000015258789,4.288000106811523,0.0,4.288000106811523,79.11900043487549,150.58000053465366,88.19486775248886,Buncombe,,,{64A09BAB-EA4F-49A2-BC4F-93FC01F8743B},58116.0,Landslide,1980_2021
1,2004-09-06 17:00:00,2004-09-06 17:00:00,,304674.343955282,224619.214791408,,,,5.019333351155122,42.59000015258789,4.288000106811523,0.0,4.288000106811523,79.11900043487549,150.58000053465366,88.19486775248886,Buncombe,,,{ECC25666-BB80-4186-BF06-F10D94AF7C4F},60789.0,Landslide,1980_2021
1,2004-09-06 17:00:00,2004-09-06 17:00:00,,305128.222199999,222234.1417,,,,5.019333351155122,42.59000015258789,4.288000106811523,0.0,4.288000106811523,79.11900043487549,150.58000053465366,88.19486775248886,Buncombe,,,{93E5A57B-95C8-4E4E-BFF4-D5511666237E},60599.0,Landslide,1980_2021
