X,Y,slope,rainfall,IsLandslide
261967.2764,220842.775199998,66.04956429956493,98.40508134679406,1
261898.313500002,220790.599100001,31.485934387304184,98.43645809577467,1
261893.869400002,220682.854699999,41.648562024722125,97.96478297325501,1
293250.240599997,200894.171500001,88.84048625280394,101.76871255841881,1
293278.329259848,200751.357855296,72.57115898283516,101.9093254438128,1
296753.367700003,203157.4078,43.69930131040392,101.59325440643332,1
296790.754299998,203170.538400002,42.45103629046297,101.60259623662485,1
293518.600500002,200637.643599998,82.47293731934438,101.83423718133848,1
295265.719400004,203206.709199999,73.1639393581539,100.54254247840367,1
287462.722999997,207309.548599999,84.7797186260746,88.35371243565558,1
300650.672791049,213087.424612187,80.17978886229965,93.86376006498966,1
291331.167599998,211088.996599998,21.23951356076885,86.69324779472194,1
307462.915063701,205234.960509667,32.16461009971153,118.02749639983085,1
289250.20949911,210730.500303959,48.3730589919411,84.15819926734379,1
288973.226063689,212937.465280502,86.7161837002945,83.30994523732811,1
289953.6219576,216541.148534473,80.44889323407327,85.73743467229329,1
289198.416981483,213476.88681042,56.06174069951194,83.68524873252322,1
287742.409192344,206925.190331828,88.50619057857536,88.39330930900742,1
289502.618598251,211942.336551483,57.111789196422414,84.90015155709878,1
293926.645089061,218928.110342857,41.648562024722125,97.54946025902746,1
290417.039032819,209971.47774001,76.48933720279543,83.51009768514241,1
290033.180985856,213554.268133497,59.19295053762106,87.3749801613117,1
290811.318942589,197392.759144607,78.17645176326918,105.26846012448394,1
310560.06209074,215001.945029316,25.744237680009864,114.50761824894055,1
310539.275415073,214996.970440267,80.3858791541658,114.47541827657855,1
288147.520167142,217764.642080676,77.2238047238277,80.3665091355071,1
297239.724804215,205872.07921578,59.2460477335842,107.60010630197482,1
295650.565448852,205041.559850009,76.88451881468448,99.2461823127756,1
296363.17060871,217577.442939315,85.75468929462545,105.4816825262019,1
306789.103904331,213076.721157,66.0174657025456,103.97595239594855,1
303781.856570284,221104.758869666,88.02863772201432,130.51845857819902,1
312480.833740239,213591.93757447,36.55978683951638,113.90250577308869,1
317829.703805999,202407.266679175,61.77546037579224,127.91079417660147,1
280448.375807977,211973.085958389,65.59181309289427,94.13914222874861,1
280554.553510682,211977.871437984,76.79494061753695,94.09957730959384,1
280634.130680968,212007.546965286,58.5089903180537,94.00606612988717,1
292604.333234648,217420.831043785,53.410479604454196,99.19087456429023,1
292596.367036019,217438.976273995,34.2924366322303,99.14729091981022,1
313173.413037472,197523.708275157,36.93607534036099,132.22005747998887,1
303799.397524657,221300.897550773,81.22568932436583,131.60520017748357,1
274607.697490563,210040.296216526,78.70202944990825,95.5980085371434,1
280687.582047249,212089.763452691,59.61742993438767,93.75349662528312,1
280637.656781739,211981.6408623,65.94566952333868,94.05852550682961,1
280717.801279051,212011.208713267,74.09201450317781,93.90370315507633,1
280592.106865068,212021.511036933,39.80081744048061,93.98806538258717,1
280633.447546923,212052.290230723,63.22018488761779,93.8749176875311,1
280666.462034263,212051.983635421,83.75928852171883,93.85291998019191,1
