index,raw_Max_Rainfall_30day,raw_Max_Rainfall_3day,raw_R1d,raw_R3d,raw_Elevation_m,raw_Slope_deg,raw_Soil_Depth_Deep200_Flag,x_Max_Rainfall_30day,x_Max_Rainfall_3day,x_R1d,x_R3d,x_Elevation_m,x_Slope_deg,x_Soil_Depth_Deep200_Flag,shap_Max_Rainfall_30day,shap_Max_Rainfall_3day,shap_R1d,shap_R3d,shap_Elevation_m,shap_Slope_deg,shap_Soil_Depth_Deep200_Flag,expected_value,shap_sum,shap_abs_sum,y_proba,y_pred,y_true,IsLandslide,Event_Date,Sort_Date,Random_Date,X,Y,County,GlobalID,OBJECTID,Data_Type,Source_Period,MUKEY,MUSYM
121,41.71900177001953,0.4410000145435333,0.4410000145435333,0.7770000100135803,630.358642578125,22.397981673367912,1.0,41.71900177001953,0.4410000145435333,0.4410000145435333,0.7770000100135803,630.358642578125,22.397981673367912,1.0,0.002903655222642098,-0.053096659443135345,0.031870421365477165,-0.06816589922132844,0.03194648037219619,0.10737164881363888,0.007684875712088595,0.5014854771784234,0.060514522821579146,0.3030396401505067,0.562,1,1,1,1990-06-05 00:00:00,1990-06-05 00:00:00,,313235.048199996,200493.546500001,Buncombe,{53F2193A-86AB-425C-8691-9D2CD74BE308},58191.0,Landslide,1980_2021,1672007.0,EDF
123,30.14699935913086,0.0,0.0,0.0,795.4635009765625,23.18258822400266,1.0,30.14699935913086,0.0,0.0,0.0,795.4635009765625,23.18258822400266,1.0,0.0202628319962872,-0.017570740994062462,0.04207952852235345,-0.03167744024715142,0.06889613337876277,0.03927740834842824,0.001246801816959771,0.5014854771784234,0.12251452282157754,0.2210108853040053,0.624,1,0,0,2019-05-31 04:53:25,,2019-05-31 04:53:25,269570.02133800293,203766.5488906611,,,,NonLandslide,2017_2021,1672017.0,EWF
154,97.6084976196289,0.0032999999821186,0.0,0.0032999999821186,872.1277465820312,27.78874288968696,1.0,97.6084976196289,0.0032999999821186,0.0,0.0032999999821186,872.1277465820312,27.78874288968696,1.0,-0.1273094332442299,-0.011019978968557123,0.02891358244556347,-0.02709011957291583,0.08051522530398386,0.1670639611864434,0.0014412856712915482,0.5014854771784234,0.11251452282157941,0.44335358639298517,0.614,1,0,0,2021-11-04 17:55:31,,2021-11-04 17:55:31,269359.3849993473,196829.460223544,,,,NonLandslide,2017_2021,1672006.0,EDE
174,19.010000228881836,0.930999994277954,0.0,0.930999994277954,1039.6004638671875,21.040715786656495,0.0,19.010000228881836,0.930999994277954,0.0,0.930999994277954,1039.6004638671875,21.040715786656495,0.0,0.03869744429983132,0.016019849490492018,0.03139783610208511,-0.021565899904901212,0.05730025251754801,0.017988243220138377,-0.0013232029036167648,0.5014854771784234,0.13851452282157684,0.18429272843861277,0.64,1,1,1,2008-04-17 00:00:00,2008-04-17,,295265.719400004,203206.709199999,Buncombe,{BBA53249-2C0C-4674-B019-1F48342106B2},60915.0,Landslide,2005_2010,1671929.0,ARF
176,20.691999435424805,2.121000051498413,2.121000051498413,3.468000054359436,899.9351196289062,21.93236667968026,0.0,20.691999435424805,2.121000051498413,2.121000051498413,3.468000054359436,899.9351196289062,21.93236667968026,0.0,-0.040746628705728205,0.05510245319315497,-0.03999568509004042,0.03345760153940711,0.023066738414545675,0.0031273504072974762,-0.00949730693705885,0.5014854771784234,0.024514522821577754,0.2049937642872327,0.526,1,0,0,2019-10-08 06:46:39,,2019-10-08 06:46:39,311253.54540926864,205636.68506329157,,,,NonLandslide,2017_2021,1672082.0,SYE
177,42.59000015258789,4.288000106811523,0.0,4.288000106811523,1320.08837890625,31.51396070916853,0.0,42.59000015258789,4.288000106811523,0.0,4.288000106811523,1320.08837890625,31.51396070916853,0.0,0.01220452077775135,0.06097362656053805,0.03823074862457014,0.06334697213086966,-0.05361395370784756,0.13057834802132384,-0.013205739585626122,0.5014854771784234,0.23851452282157934,0.37215390940852666,0.74,1,1,1,2004-09-06 17:00:00,2004-09-06 17:00:00,,304674.343955282,224619.214791408,Buncombe,{ECC25666-BB80-4186-BF06-F10D94AF7C4F},60789.0,Landslide,1980_2021,1672192.0,UKF
179,45.652000427246094,0.0,0.0,0.0,882.8399658203125,34.76964408873911,1.0,45.652000427246094,0.0,0.0,0.0,882.8399658203125,34.76964408873911,1.0,-0.08373246952151125,-0.004759335965920653,0.023394037129585283,-0.019074691889303438,0.07090189809098307,0.24856801392902,0.0012170710487262892,0.5014854771784234,0.23651452282157928,0.45164751757505,0.738,1,1,1,2014-10-28 00:00:00,2014-10-28 00:00:00,,288147.520167142,217764.642080676,Buncombe,{0C6F130D-0ADA-425C-8E8F-B096F10A8DF0},61243.0,Landslide,2011_2016,1672015.0,EWD
188,57.34400177001953,42.60100173950195,42.60100173950195,81.63400268554688,1605.3006591796875,10.887457641590151,1.0,57.34400177001953,42.60100173950195,42.60100173950195,81.63400268554688,1605.3006591796875,10.887457641590151,1.0,-0.017780788081516962,0.005999581627705913,0.01831272802006458,0.010395000028775313,0.004219549653680533,-0.17025794517331577,0.0016263967461873513,0.5014854771784234,-0.14748547717841903,0.22859198933124641,0.354,0,0,0,2017-05-25 12:50:46,,2017-05-25 12:50:46,307420.7594237299,228549.31194607177,,,,NonLandslide,2017_2021,1672212.0,WRE
190,21.354999542236328,8.725000381469727,0.0,16.521000385284424,611.082275390625,23.676724629399448,1.0,21.354999542236328,8.725000381469727,0.0,16.521000385284424,611.082275390625,23.676724629399448,1.0,-0.04646796435473474,-0.01223725828883047,0.029837036536527396,-0.0015028225627356688,0.01553583870666212,0.1688889808476616,0.008460711937028432,0.5014854771784234,0.16251452282157866,0.2829306132341804,0.664,1,0,0,2019-03-12 22:52:32,,2019-03-12 22:52:32,283780.0800445007,217134.0081634361,,,,NonLandslide,2017_2021,1672010.0,EVE2
193,14.178999900817873,0.1169999986886978,0.0,0.1169999986886978,924.6348876953124,36.06355657211096,1.0,14.178999900817873,0.1169999986886978,0.0,0.1169999986886978,924.6348876953124,36.06355657211096,1.0,0.07855126556866938,-0.019065280021274056,0.023989629872021634,-0.016443755856703195,0.023922705667543755,0.27205130118160076,0.009508656409720906,0.5014854771784234,0.3725145228215792,0.44353259457753375,0.874,1,1,1,2008-10-30 00:00:00,2008-10-30,,270295.457400002,209747.645,Buncombe,{250DD2EF-27D3-411F-853B-C6FBDFD3749A},58781.0,Landslide,2005_2010,1672006.0,EDE
196,28.5939998626709,26.082000732421875,0.0,26.082000732421875,703.7017211914062,1.0603053264823576,0.0,28.5939998626709,26.082000732421875,0.0,26.082000732421875,703.7017211914062,1.0603053264823576,0.0,-0.027890720844192037,0.0009476610116677141,0.009187687775643378,0.03106007989737021,-0.019546882225381725,-0.2326525678627206,0.017409265069191972,0.5014854771784234,-0.2214854771784211,0.33869486468616766,0.28,0,0,0,2020-12-07 01:37:36,,2020-12-07 01:37:36,299059.3642533368,231153.7694129588,,,,NonLandslide,2017_2021,1672027.0,FRA
208,49.71799850463867,6.10699987411499,6.10699987411499,6.640999853610992,762.1209716796875,15.56078745928353,1.0,49.71799850463867,6.10699987411499,6.10699987411499,6.640999853610992,762.1209716796875,15.56078745928353,1.0,0.02223396705570662,0.10115099724869454,-0.014526333595332038,0.06917869625071423,0.135913401372339,-0.029962413709309937,0.010526208198767414,0.5014854771784234,0.2945145228215798,0.38349201743086386,0.796,1,1,1,2013-07-02 00:00:00,2013-07-02 00:00:00,,280634.130680968,212007.546965286,Buncombe,{5078FB7E-A157-4488-98DE-D5BB72E77F22},61342.0,Landslide,2011_2016,1672016.0,EWE
214,66.88999938964844,11.303999900817873,11.303999900817873,17.111999988555908,868.157958984375,18.214019567054866,1.0,66.88999938964844,11.303999900817873,11.303999900817873,17.111999988555908,868.157958984375,18.214019567054866,1.0,-0.05372684499372706,-0.005031200506259235,-0.046510499451788485,-0.01488705697700232,0.05187755017721268,0.029278580414325926,0.005513994158815317,0.5014854771784234,-0.033485477178423186,0.20682572667913104,0.468,0,1,1,2008-09-12 00:00:00,2008-09-12,,289431.754600003,217625.019200001,Buncombe,{EBE86D25-4D58-4E8D-9246-064698439AE1},60598.0,Landslide,2005_2010,1672016.0,EWE
216,124.1709976196289,21.608999252319336,10.354999542236328,32.642998814582825,638.5004272460938,2.877825602422624,1.0,124.1709976196289,21.608999252319336,10.354999542236328,32.642998814582825,638.5004272460938,2.877825602422624,1.0,0.05236593706853817,-0.011179761372000217,-0.020820522084706725,-0.018455521460939647,-0.03866422710121683,-0.19792922953011033,-0.0008021526979810654,0.5014854771784234,-0.23548547717841664,0.34021735131549297,0.266,0,0,0,2019-05-07 22:32:40,,2019-05-07 22:32:40,287855.1961629901,194376.6811604608,,,,NonLandslide,2017_2021,1672107.0,UD
224,36.255001068115234,2.8580000400543213,0.0,2.8580000400543213,680.9373779296875,6.400062153283302,1.0,36.255001068115234,2.8580000400543213,0.0,2.8580000400543213,680.9373779296875,6.400062153283302,1.0,-0.0026991667298194638,0.026567345557459494,0.005386725587416337,0.04716775449129443,-0.11262201686641353,-0.34477032875572733,0.0034842095373698364,0.5014854771784234,-0.37748547717842024,0.5426975475255004,0.124,0,0,0,2018-11-01 02:56:54,,2018-11-01 02:56:54,289565.7030422309,228141.9769110301,,,,NonLandslide,2017_2021,1672087.0,TAD
227,14.21500015258789,0.0,0.0,0.0,726.771240234375,19.20144056503341,1.0,14.21500015258789,0.0,0.0,0.0,726.771240234375,19.20144056503341,1.0,0.06731060320834278,-0.04494129595272975,0.018272165907594517,-0.05230081781845373,-0.11910590392453482,0.0004357225504390043,0.0028440488509201027,0.5014854771784234,-0.1274854771784219,0.3052105582130147,0.374,0,0,0,2018-07-31 03:19:01,,2018-07-31 03:19:01,288964.15693009633,210358.52904694265,,,,NonLandslide,2017_2021,1672007.0,EDF
229,76.89299774169922,5.423999786376953,5.423999786376953,5.423999786376953,1064.9942626953125,19.56964386235314,0.0,76.89299774169922,5.423999786376953,5.423999786376953,5.423999786376953,1064.9942626953125,19.56964386235314,0.0,-0.08508432799641287,0.04777540272532817,-0.102309950991586,0.04395163390162813,-0.03928694298345213,0.02907459109463936,-0.02160588292856547,0.5014854771784234,-0.12748547717842082,0.3690887326216121,0.374,0,0,0,2017-11-08 07:58:19,,2017-11-08 07:58:19,292112.39535593806,224545.29351429225,,,,NonLandslide,2017_2021,1672065.0,PWE
237,50.80500030517578,50.80500030517578,1.9170000553131104,52.72200036048889,770.5858764648438,19.149459132909577,1.0,50.80500030517578,50.80500030517578,1.9170000553131104,52.72200036048889,770.5858764648438,19.149459132909577,1.0,0.008654273993827932,-0.06013261698127184,-0.016682775957935356,0.0003823329840011157,0.04717148804758021,0.04145520389548798,0.0016666168398881325,0.5014854771784234,0.02251452282157817,0.17614530869999256,0.524,1,1,1,2014-09-08 00:00:00,2014-09-08 00:00:00,,290811.318942589,197392.759144607,Buncombe,{2416CCE1-45F4-413F-BB91-E7253FB85D11},61239.0,Landslide,2011_2016,1672010.0,EVE2
239,72.96399688720703,2.430000066757202,0.0,2.430000066757202,797.159912109375,6.822472520281894,1.0,72.96399688720703,2.430000066757202,0.0,2.430000066757202,797.159912109375,6.822472520281894,1.0,-0.048241543768438006,0.08121460446710771,0.019115850079093274,0.07623360852598986,0.11968377246784533,-0.3026200186550811,0.005128249705064256,0.5014854771784234,-0.04948547717841867,0.6522376476686195,0.452,0,1,1,2019-01-17 00:00:00,2019-01-17,,306762.921053431,212977.261082992,Buncombe,{00492D3C-3555-46BD-84C6-B835B8384628},61548.0,Landslide,2017_2021,1672007.0,EDF
252,15.406999588012695,4.51800012588501,3.072999954223633,11.527000188827516,870.1569213867188,39.53247326922718,1.0,15.406999588012695,4.51800012588501,3.072999954223633,11.527000188827516,870.1569213867188,39.53247326922718,1.0,0.0006686906866775456,0.02294156202024262,-0.04011212130410496,-0.011004783728873715,0.050694122288394185,0.27017330327865147,0.0031537495805906124,0.5014854771784234,0.29651452282157775,0.39874833288753514,0.798,1,1,1,2008-05-12 00:00:00,2008-05-12,,300517.986400001,205113.4815,Buncombe,{784A459F-48C5-436E-924D-A0C219B9612B},59344.0,Landslide,2005_2010,1672007.0,EDF
262,31.6560001373291,1.0097999572753906,0.0,1.0097999572753906,860.5573120117188,24.175693685899695,1.0,31.6560001373291,1.0097999572753906,0.0,1.0097999572753906,860.5573120117188,24.175693685899695,1.0,0.018560493436521698,-0.02100312726367043,0.04215479172272426,-0.09167775286604223,0.060872807190810015,0.004750201393695323,-0.001142890792461103,0.5014854771784234,0.012514522821577537,0.24016206466592507,0.514,1,0,0,2021-01-15 19:20:26,,2021-01-15 19:20:26,270355.9807887423,208204.06630976283,,,,NonLandslide,2017_2021,1672007.0,EDF
273,42.59000015258789,4.288000106811523,0.0,4.288000106811523,1292.873779296875,30.78052832246012,1.0,42.59000015258789,4.288000106811523,0.0,4.288000106811523,1292.873779296875,30.78052832246012,1.0,0.0035117651955528413,0.060639476813716044,0.04152213518764718,0.07212045405563819,-0.07737369931457372,0.1086697075042859,0.0034246833793128064,0.5014854771784234,0.21251452282157926,0.36726192145072667,0.714,1,1,1,2004-09-06 17:00:00,2004-09-06 17:00:00,,304250.813600004,223190.075199999,Buncombe,{64A09BAB-EA4F-49A2-BC4F-93FC01F8743B},58116.0,Landslide,1980_2021,1671931.0,BAE
279,16.908100128173828,16.908100128173828,11.698999404907228,38.46829891204834,825.2802734375,24.673091219257195,0.0,16.908100128173828,16.908100128173828,11.698999404907228,38.46829891204834,825.2802734375,24.673091219257195,0.0,-0.014233217879115313,-0.05654890948202908,-0.06583250195234916,-0.02055064260004638,0.029036133822745527,0.011006035393887868,-0.012362374481516291,0.5014854771784234,-0.12948547717842282,0.2095698156116896,0.372,0,0,0,2021-06-14 16:42:39,,2021-06-14 16:42:39,297382.01103578776,232001.91005731377,,,,NonLandslide,2017_2021,1672066.0,PXF
283,23.981698989868164,10.272899627685549,10.272899627685549,11.201699629426004,796.04345703125,15.004805357652478,1.0,23.981698989868164,10.272899627685549,10.272899627685549,11.201699629426004,796.04345703125,15.004805357652478,1.0,0.010067856970440579,0.005773263917820148,0.0006355103622383056,-0.0059648603374178105,0.1054942549148878,-0.050275839568392565,0.008784336562002145,0.5014854771784234,0.07451452282157858,0.18699592263319936,0.576,1,0,0,2021-06-09 09:34:30,,2021-06-09 09:34:30,300195.4524689377,204855.04798150068,,,,NonLandslide,2017_2021,1672007.0,EDF
284,22.37299919128418,0.0,0.0,0.0,848.6417846679688,29.645237962018225,1.0,22.37299919128418,0.0,0.0,0.0,848.6417846679688,29.645237962018225,1.0,-0.024882411749855532,0.020583038090506423,0.03415272155123109,0.00488546680487089,0.12350489609546642,0.1724333647280685,0.01183744730129097,0.5014854771784234,0.3425145228215788,0.39227934632128986,0.844,1,0,0,2019-03-09 00:13:17,,2019-03-09 00:13:17,274460.87657231826,213216.70915068057,,,,NonLandslide,2017_2021,1672017.0,EWF
287,60.58000183105469,0.0,0.0,0.0,880.015869140625,26.342015331893492,1.0,60.58000183105469,0.0,0.0,0.0,880.015869140625,26.342015331893492,1.0,-0.18493500814066555,-0.02615785532036169,0.023510665823598478,-0.034856853476069975,0.04063708890083418,0.07087917549014752,-0.004562690455905047,0.5014854771784234,-0.11548547717842209,0.3855393376075824,0.386,0,1,1,2008-10-22 00:00:00,2008-10-22,,312896.266000003,204623.284699999,Buncombe,{EB074877-BE10-4A0C-91EF-E04957FD0105},60619.0,Landslide,2005_2010,1672006.0,EDE
288,25.34000015258789,8.880000114440918,0.0,15.7020001411438,1780.9967041015625,39.66839802389351,0.0,25.34000015258789,8.880000114440918,0.0,15.7020001411438,1780.9967041015625,39.66839802389351,0.0,-0.003468996360738306,-0.0368832926201327,0.03158645123947587,-0.04823632392594782,0.003980721894569667,0.27490541983696964,-0.013369457242618383,0.5014854771784234,0.20851452282157798,0.4124306631204524,0.71,1,1,1,2004-05-12 00:00:00,2004-05-12 00:00:00,,309903.8178,224923.396499999,Buncombe,{6F97B6F9-0657-4E45-9D55-259520BB2965},57879.0,Landslide,1980_2021,1671975.0,BXF
290,81.80400085449219,81.80400085449219,81.80400085449219,99.32000064849854,802.3895874023438,28.60907335847452,1.0,81.80400085449219,81.80400085449219,81.80400085449219,99.32000064849854,802.3895874023438,28.60907335847452,1.0,-0.04107952287041883,-0.07737653191074909,-0.03783318972454687,-0.028863434914717614,0.013059507877167106,0.07011502186745246,0.0004926724973921316,0.5014854771784234,-0.1014854771784207,0.26881988166244414,0.4,0,1,1,2014-10-16 00:00:00,2014-10-16 00:00:00,,310560.06209074,215001.945029316,Buncombe,{AE6FA000-C7C3-4744-92D7-0E764FBDE15F},61241.0,Landslide,2011_2016,1672096.0,TPE
292,24.972999572753903,0.593999981880188,0.593999981880188,0.593999981880188,817.2256469726562,19.37176194020281,1.0,24.972999572753903,0.593999981880188,0.593999981880188,0.593999981880188,817.2256469726562,19.37176194020281,1.0,0.023812045942390097,-0.032565690415656115,0.016450857580311416,-0.06375049651097645,0.12036230465128092,-0.026965257349829307,0.00317075892405804,0.5014854771784234,0.0405145228215786,0.2870774113745023,0.542,1,1,1,2008-10-29 00:00:00,2008-10-29,,309325.902800001,209349.170499999,Buncombe,{417BB890-09DD-40D8-AEFF-525B99D5FA1F},58775.0,Landslide,2005_2010,1672095.0,TPD
295,35.81700134277344,7.1020002365112305,7.1020002365112305,12.413000106811523,900.2361450195312,29.431909438576746,1.0,35.81700134277344,7.1020002365112305,7.1020002365112305,12.413000106811523,900.2361450195312,29.431909438576746,1.0,-0.01764129858030391,0.005361105861414437,-0.17311836641505057,-0.02253080516341818,0.0067669789928204065,0.09164974460866485,0.0020271635174506516,0.5014854771784234,-0.10748547717842231,0.319095463139123,0.394,0,1,1,2008-12-18 00:00:00,2008-12-18,,302944.310900003,231811.638799999,Buncombe,{A006AA0A-6B85-40BF-82B0-8DF8E5EEBC45},59241.0,Landslide,2005_2010,1672006.0,EDE
304,147.76300048828125,0.0,0.0,0.0,918.0001831054688,31.70901580976673,1.0,147.76300048828125,0.0,0.0,0.0,918.0001831054688,31.70901580976673,1.0,0.15338950580821073,0.04633456248777644,0.03436580255248222,0.030761680440745634,0.019534737758775015,0.17154882582524117,0.012579407948350165,0.5014854771784234,0.46851452282158135,0.46851452282158135,0.97,1,1,1,2004-09-16 17:00:00,2004-09-16 17:00:00,,277020.884599999,210096.255199999,Buncombe,{1CC71DDD-A855-4EDB-A384-94990F1FB650},58071.0,Landslide,1980_2021,1672016.0,EWE
307,26.7810001373291,2.2100000381469727,2.2100000381469727,2.2100000381469727,707.4121704101562,13.296308681378203,1.0,26.7810001373291,2.2100000381469727,2.2100000381469727,2.2100000381469727,707.4121704101562,13.296308681378203,1.0,0.010179652123568436,0.0778474453126992,-0.006714659671822045,0.10550241294194257,-0.08028973004355519,-0.11030542573811668,0.004294827896865128,0.5014854771784234,0.000514522821581407,0.3951341537285693,0.502,1,0,0,2017-06-14 08:05:46,,2017-06-14 08:05:46,277286.2135028819,207969.38373031624,,,,NonLandslide,2017_2021,1672016.0,EWE
314,13.123000144958496,9.630999565124512,9.630999565124512,9.630999565124512,1234.2890625,36.33007401526415,1.0,13.123000144958496,9.630999565124512,9.630999565124512,9.630999565124512,1234.2890625,36.33007401526415,1.0,0.006285452612524831,-0.04816178792463033,-0.08713740142039564,-0.027336699040609043,-0.053738561950874515,0.20617528539512966,0.008428235150435124,0.5014854771784234,0.004514522821580111,0.4372634234945991,0.506,1,0,0,2019-04-01 02:02:01,,2019-04-01 02:02:01,267400.3094400747,210428.91915119064,,,,NonLandslide,2017_2021,1672006.0,EDE
317,17.688499450683594,6.182299613952637,6.182299613952637,7.466199636459351,664.1368408203125,5.1329254953470205,1.0,17.688499450683594,6.182299613952637,6.182299613952637,7.466199636459351,664.1368408203125,5.1329254953470205,1.0,-0.02168210610636658,0.0030606503055535285,-0.04447142548220142,0.001748745752405462,-0.12696954209589925,-0.291549762819304,0.0023779632673947672,0.5014854771784234,-0.4774854771784175,0.491860195829125,0.024,0,0,0,2021-02-08 13:20:27,,2021-02-08 13:20:27,292944.23445740616,207788.4155586159,,,,NonLandslide,2017_2021,1671992.0,CUB
329,46.34000015258789,8.133999824523926,0.0,9.57099986076355,724.8804321289062,12.940370603811155,1.0,46.34000015258789,8.133999824523926,0.0,9.57099986076355,724.8804321289062,12.940370603811155,1.0,-0.015336206398584839,-0.004668921800265032,0.009380184437074893,0.004273245735391722,-0.09692253565068017,-0.1520664183703808,0.0038551748690239243,0.5014854771784234,-0.2514854771784203,0.2865026872614013,0.25,0,0,0,2017-02-11 14:48:34,,2017-02-11 14:48:34,300662.0013749176,204342.23896262108,,,,NonLandslide,2017_2021,1672010.0,EVE2
330,32.417999267578125,8.357000350952148,8.357000350952148,17.22000026702881,758.3124389648438,24.176661252126276,1.0,32.417999267578125,8.357000350952148,8.357000350952148,17.22000026702881,758.3124389648438,24.176661252126276,1.0,0.004390361116917066,-0.009351265062967054,-0.1357046784459107,-0.0020172357961147115,0.06914910358323158,0.03553364883714582,0.008514588589276584,0.5014854771784234,-0.0294854771784214,0.26466088143156347,0.472,0,1,1,1990-05-23 00:00:00,1990-05-23 00:00:00,,309170.0044,211623.693799999,Buncombe,{A2FAA910-F4AC-4EFB-8B85-F1FA703FB312},58183.0,Landslide,1980_2021,1672109.0,UHE
331,70.16500091552734,38.01300048828125,0.0,38.50900048017502,624.150634765625,26.721707142516944,1.0,70.16500091552734,38.01300048828125,0.0,38.50900048017502,624.150634765625,26.721707142516944,1.0,-0.047497233573878035,-0.049362815190239474,0.010847572559184622,-0.009246736229698677,0.008011081078705686,0.10394330300187067,0.0038193511756345945,0.5014854771784234,0.020514522821579388,0.23272809280921175,0.522,1,0,0,2017-11-01 17:24:49,,2017-11-01 17:24:49,286338.8924671991,220787.7003448659,,,,NonLandslide,2017_2021,1672010.0,EVE2
333,25.135000228881836,1.919000029563904,0.0,2.2020000219345093,670.2225952148438,18.864846089141295,1.0,25.135000228881836,1.919000029563904,0.0,2.2020000219345093,670.2225952148438,18.864846089141295,1.0,0.0316678309999189,0.10275949298033041,0.0193821875683361,0.11281791948247155,-0.028764587178834834,0.09172277510492687,0.01092890386442955,0.5014854771784234,0.34051452282157857,0.39804369717924826,0.842,1,1,1,2008-03-03 00:00:00,2008-03-03,,271979.346500002,212448.032200001,Buncombe,{8DA6C50C-9C32-4F82-8158-19E5D98B544C},59282.0,Landslide,2005_2010,1672010.0,EVE2
334,53.96599960327149,23.441999435424805,12.196999549865724,56.61099910736084,790.41796875,24.47646867161288,1.0,53.96599960327149,23.441999435424805,12.196999549865724,56.61099910736084,790.41796875,24.47646867161288,1.0,0.04092142688586965,0.05201906849099246,0.026873911236330813,0.07306188057334131,0.04027301986012276,0.049237762182669384,0.006127453592252783,0.5014854771784234,0.2885145228215792,0.2885145228215792,0.79,1,1,1,2013-07-04 06:00:00,2013-07-04 06:00:00,,289198.416981483,213476.88681042,Buncombe,{605C59E4-86E7-4202-A8A5-E1D22F4E2138},61201.0,Landslide,2011_2016,1672006.0,EDE
337,192.5260009765625,0.0,0.0,0.0,1007.3225708007812,31.553586668389396,0.0,192.5260009765625,0.0,0.0,0.0,1007.3225708007812,31.553586668389396,0.0,0.16787472817801935,0.04162202307679539,0.033609684538317676,0.02428538568290644,0.004518806749592011,0.14564086474843332,-0.015036970152482476,0.5014854771784234,0.4025145228215817,0.4325884631265466,0.904,1,1,1,2004-09-16 17:00:00,2004-09-16 17:00:00,,269363.5198,194740.923099998,Buncombe,{9DB0B13D-6396-4497-A084-D831B2577FE6},59143.0,Landslide,1980_2021,1672066.0,PXF
341,81.80400085449219,81.80400085449219,81.80400085449219,99.32000064849854,796.6815795898438,30.221935452398284,1.0,81.80400085449219,81.80400085449219,81.80400085449219,99.32000064849854,796.6815795898438,30.221935452398284,1.0,-0.03800390502246929,-0.078750104615194,-0.04091910092159223,-0.03331913360737448,0.010505609994761874,0.06172103175704873,0.0012801252363987387,0.5014854771784234,-0.11748547717842063,0.26449901115483937,0.384,0,1,1,2014-10-16 00:00:00,2014-10-16 00:00:00,,310539.275415073,214996.970440267,Buncombe,{F8B16AAF-E752-43B2-A2E9-937305EA656E},61242.0,Landslide,2011_2016,1672096.0,TPE
